product_id,product_name,category,product_weight_kg,fragility_index,shipping_type
434.0,Tea Box - Lemon,Food,0.32,2.0,Air
435.0,Coffee Pack - Classic Blend,Food,0.37,2.0,Air
436.0,Granola Pack - Chocolate,Food,0.59,2.0,Road
437.0,Instant Noodles Pack - Cheese,Food,0.53,2.0,Road
438.0,Rice Bag 3kg,Food,3.0,1.0,Road
439.0,Sugar Pack 3kg,Food,3.0,1.0,Road
440.0,Cookie Tin - Butter,Food,1.05,2.0,Road
441.0,Protein Bar Pack - Nuts,Food,0.47,2.0,Road
442.0,Snack Mix - Sweet & Salty,Food,0.6,2.0,Road
443.0,Chocolate Bag - Caramel,Food,0.44,2.0,Air
444.0,Spice Jar Set - Grill,Food,0.92,2.0,Air
445.0,Frozen Veggie Pack - Peas,Food,1.1,2.0,Air
446.0,Smartphone - Plus Edition,Electronics,0.35,5.0,Air
447.0,Smartphone - Compact,Electronics,0.26,5.0,Air
448.0,Tablet - Office Edition,Electronics,0.62,4.0,Air
449.0,Tablet Device - Kids Pro,Electronics,0.57,4.0,Air
450.0,Laptop - Office Basic,Electronics,2.4,5.0,Air
451.0,Headphones - Gaming,Electronics,0.36,4.0,Air
452.0,Bluetooth Speaker - Party,Electronics,1.3,4.0,Road
453.0,Power Bank - Travel,Electronics,0.24,3.0,Air
454.0,USB Flash Drive - 32GB,Electronics,0.05,2.0,Air
455.0,Router - Home Basic,Electronics,0.5,3.0,Road
456.0,"LED Monitor 23""",Electronics,3.8,4.0,Sea
457.0,"Smart TV 42""",Electronics,8.5,4.0,Sea
458.0,Graphic Tablet - Entry,Electronics,0.8,4.0,Air
459.0,Office Paper Ream - Laser,Paper Product,2.5,1.0,Road
460.0,Notebook - Plain,Paper Product,0.46,1.0,Road
461.0,Book - Biography,Paper Product,0.95,1.0,Road
462.0,Diary - Fabric Cover,Paper Product,0.53,1.0,Road
463.0,Children Story Book - Space,Paper Product,0.43,1.0,Road
464.0,Coloring Book Set - Vehicles,Paper Product,1.15,1.0,Road
465.0,Recipe Book - Family Dinners,Paper Product,0.72,1.0,Road
466.0,Planner Notebook - Monthly,Paper Product,0.51,1.0,Air
467.0,Hardcover Novel - Mystery,Paper Product,1.08,1.0,Road
468.0,Magazine Bundle - Tech,Paper Product,0.87,1.0,Road
469.0,Perfume Bottle - Rose,Cosmetics,0.22,4.0,Road
470.0,Perfume Set - Classic,Cosmetics,0.78,4.0,Road
471.0,Shampoo Bottle - Smoothening,Cosmetics,0.41,3.0,Road
472.0,Shampoo Pack - Repair,Cosmetics,0.6,3.0,Road
473.0,Face Serum Bottle - Vitamin C,Cosmetics,0.19,4.0,Road
474.0,Lipstick - Nude,Cosmetics,0.11,3.0,Road
475.0,Compact Powder - Sand,Cosmetics,0.13,3.0,Road
476.0,Eyeshadow Kit - Colorful,Cosmetics,0.26,3.0,Road
477.0,Nail Polish Set - Metallic,Cosmetics,0.28,3.0,Road
478.0,Sunscreen Lotion SPF40,Cosmetics,0.34,2.0,Road
479.0,Beard Oil Bottle - Tea Tree,Cosmetics,0.17,3.0,Road
480.0,Hair Gel Jar - Styling,Cosmetics,0.35,2.0,Road
481.0,Medicine Pack - Digestive,Pharmacy,0.15,3.0,Air
482.0,Medicine Syrup - Immunity,Pharmacy,0.29,3.0,Air
483.0,Vitamin Bottle - Teens,Pharmacy,0.25,3.0,Road
484.0,Vitamin Box - Energy,Pharmacy,0.52,3.0,Road
485.0,First Aid Kit - Outdoor,Pharmacy,0.8,3.0,Road
486.0,Digital Thermometer - Flexible,Pharmacy,0.09,3.0,Air
487.0,Glucose Meter - Home,Pharmacy,0.21,3.0,Air
488.0,Eye Drop Bottle - Contact Lens,Pharmacy,0.05,3.0,Air
489.0,Nasal Spray - Saline,Pharmacy,0.07,3.0,Air
490.0,Bandage Roll - Kids,Pharmacy,0.19,2.0,Road
491.0,Water Bottle - Trek,Drinkware,0.8,3.0,Road
492.0,Travel Tumbler - Grip,Drinkware,0.49,3.0,Road
493.0,Thermos Flask - Compact,Drinkware,0.7,3.0,Road
494.0,Glass Bottle - Designer,Drinkware,0.92,4.0,Sea
495.0,Wine Bottle - Rose,Drinkware,1.33,4.0,Sea
496.0,Juice Pack - Citrus Mix,Drinkware,1.05,3.0,Road
497.0,Energy Drink - Berry,Drinkware,0.59,2.0,Road
498.0,Snack Pack - Corn Chips,Food,0.38,2.0,Road
499.0,Snack Bag - Tomato,Food,0.31,2.0,Road
500.0,Snack Box - Jumbo,Food,1.3,2.0,Road
501.0,Chocolate Box - Hazelnut,Food,0.68,2.0,Air
502.0,Cereal Box - Oats,Food,0.57,2.0,Road
503.0,Cereal Packet - Vanilla,Food,0.49,2.0,Road
504.0,Tea Box - Herbal Mix,Food,0.36,2.0,Air
505.0,Coffee Pack - Light Roast,Food,0.35,2.0,Air
506.0,Granola Pack - Almond,Food,0.61,2.0,Road
507.0,Instant Noodles Pack - Curry,Food,0.54,2.0,Road
508.0,Rice Bag 4kg,Food,4.0,1.0,Road
509.0,Sugar Pack 4kg,Food,4.0,1.0,Road
510.0,Cookie Tin - Festive,Food,1.2,2.0,Road
511.0,Protein Bar Pack - Vanilla,Food,0.46,2.0,Road
512.0,Snack Mix - Crunchy,Food,0.58,2.0,Road
513.0,Chocolate Bag - Almond,Food,0.43,2.0,Air
514.0,Spice Jar Set - Baking,Food,0.88,2.0,Air
515.0,Frozen Veggie Pack - Corn,Food,1.15,2.0,Air
516.0,Smartphone - Music Edition,Electronics,0.31,5.0,Air
517.0,Smartphone - Photo Pro,Electronics,0.34,5.0,Air
518.0,Tablet - Media,Electronics,0.63,4.0,Air
519.0,Tablet Device - Study,Electronics,0.6,4.0,Air
520.0,Laptop - Everyday,Electronics,2.6,5.0,Air
521.0,Headphones - On-Ear,Electronics,0.33,4.0,Air
522.0,Bluetooth Speaker - Desk,Electronics,0.65,4.0,Road
523.0,Power Bank - Pocket,Electronics,0.21,3.0,Air
524.0,USB Flash Drive - 16GB,Electronics,0.05,2.0,Air
525.0,Router - Mini,Electronics,0.48,3.0,Road
526.0,"LED Monitor 25""",Electronics,4.0,4.0,Sea
527.0,"Smart TV 48""",Electronics,9.5,4.0,Sea
528.0,Graphic Tablet - Art,Electronics,1.0,4.0,Air
529.0,Office Paper Ream - Bright,Paper Product,2.3,1.0,Road
530.0,Notebook - Hard Cover,Paper Product,0.52,1.0,Road
531.0,Book - Fantasy,Paper Product,0.98,1.0,Road
532.0,Diary - Weekly,Paper Product,0.5,1.0,Road
533.0,Children Story Book - Jungle,Paper Product,0.44,1.0,Road
534.0,Coloring Book Set - Sea Life,Paper Product,1.12,1.0,Road
535.0,Recipe Book - Quick Snacks,Paper Product,0.66,1.0,Road
536.0,Planner Notebook - Daily,Paper Product,0.54,1.0,Air
537.0,Hardcover Novel - Adventure,Paper Product,1.02,1.0,Road
538.0,Magazine Bundle - Health,Paper Product,0.86,1.0,Road
539.0,Perfume Bottle - Musk,Cosmetics,0.23,4.0,Road
540.0,Perfume Set - Elite,Cosmetics,0.85,4.0,Road
541.0,Shampoo Bottle - Nourishing,Cosmetics,0.43,3.0,Road
542.0,Shampoo Pack - Daily Use,Cosmetics,0.57,3.0,Road
543.0,Face Serum Bottle - Repair,Cosmetics,0.17,4.0,Road
544.0,Lipstick - Shine,Cosmetics,0.1,3.0,Road
545.0,Compact Powder - Ivory,Cosmetics,0.12,3.0,Road
546.0,Eyeshadow Kit - Party,Cosmetics,0.27,3.0,Road
547.0,Nail Polish Set - Shimmer,Cosmetics,0.31,3.0,Road
548.0,Sunscreen Lotion SPF60,Cosmetics,0.36,2.0,Road
549.0,Beard Oil Bottle - Sandal,Cosmetics,0.18,3.0,Road
550.0,Hair Gel Jar - Volume,Cosmetics,0.39,2.0,Road
551.0,Medicine Pack - Balanced Diet,Pharmacy,0.16,3.0,Air
552.0,Medicine Syrup - Kids Cough,Pharmacy,0.27,3.0,Air
553.0,Vitamin Bottle - Multi,Pharmacy,0.28,3.0,Road
554.0,Vitamin Box - Wellness,Pharmacy,0.54,3.0,Road
555.0,First Aid Kit - Travel Plus,Pharmacy,0.65,3.0,Road
556.0,Digital Thermometer - Smart,Pharmacy,0.1,3.0,Air
557.0,Glucose Meter - Clinic,Pharmacy,0.24,3.0,Air
558.0,Eye Drop Bottle - Refresh,Pharmacy,0.05,3.0,Air
559.0,Nasal Spray - Night,Pharmacy,0.08,3.0,Air
560.0,Bandage Roll - Wide,Pharmacy,0.23,2.0,Road
561.0,Water Bottle - Flip Cap,Drinkware,0.68,3.0,Road
562.0,Travel Tumbler - Colored,Drinkware,0.46,3.0,Road
563.0,Thermos Flask - Kids,Drinkware,0.65,3.0,Road
564.0,Glass Bottle - Everyday,Drinkware,0.86,4.0,Sea
565.0,Wine Bottle - Reserve White,Drinkware,1.32,4.0,Sea
566.0,Juice Pack - Apple,Drinkware,1.0,3.0,Road
567.0,Energy Drink - Lime,Drinkware,0.56,2.0,Road
568.0,Snack Pack - Cheese Balls,Food,0.39,2.0,Road
569.0,Snack Bag - Chili,Food,0.29,2.0,Road
570.0,Snack Box - Sharing,Food,1.15,2.0,Road
571.0,Chocolate Box - Nut Mix,Food,0.67,2.0,Air
572.0,Cereal Box - Cornflakes,Food,0.54,2.0,Road
573.0,Cereal Packet - Raisin,Food,0.48,2.0,Road
574.0,Tea Box - Black,Food,0.35,2.0,Air
575.0,Coffee Pack - Filter,Food,0.37,2.0,Air
576.0,Granola Pack - Classic,Food,0.6,2.0,Road
577.0,Instant Noodles Pack - Garlic,Food,0.51,2.0,Road
578.0,Rice Bag 6kg,Food,6.0,1.0,Sea
579.0,Sugar Pack 6kg,Food,6.0,1.0,Sea
580.0,Cookie Tin - Butter Almond,Food,1.25,2.0,Road
581.0,Protein Bar Pack - Peanut,Food,0.48,2.0,Road
582.0,Snack Mix - Nuts & Seeds,Food,0.62,2.0,Road
583.0,Chocolate Bag - Crisp,Food,0.45,2.0,Air
584.0,Spice Jar Set - Everyday,Food,0.9,2.0,Air
585.0,Frozen Veggie Pack - Broccoli,Food,1.2,2.0,Air
586.0,Smartphone - Rugged,Electronics,0.38,5.0,Air
587.0,Smartphone - Student,Electronics,0.3,5.0,Air
588.0,Tablet - Gaming,Electronics,0.68,4.0,Air
589.0,Tablet Device - Lite,Electronics,0.56,4.0,Air
590.0,Laptop - Student,Electronics,2.1,5.0,Air
591.0,Headphones - Bass,Electronics,0.34,4.0,Air
592.0,Bluetooth Speaker - Tower,Electronics,2.2,4.0,Road
593.0,Power Bank - Solar,Electronics,0.33,3.0,Air
594.0,USB Flash Drive - 8GB,Electronics,0.05,2.0,Air
595.0,Router - Long Range,Electronics,0.7,3.0,Road
596.0,"LED Monitor 27"" Curved",Electronics,5.2,4.0,Sea
597.0,"Smart TV 58""",Electronics,11.5,4.0,Sea
598.0,Graphic Tablet - Studio,Electronics,1.3,4.0,Air
599.0,Office Paper Ream - Recycled,Paper Product,2.0,1.0,Road
600.0,Notebook - Eco,Paper Product,0.44,1.0,Road
601.0,Book - Classic Literature,Paper Product,0.92,1.0,Road
602.0,Diary - Minimal,Paper Product,0.42,1.0,Road
603.0,Children Story Book - Heroes,Paper Product,0.46,1.0,Road
604.0,Coloring Book Set - Farm,Paper Product,1.08,1.0,Road
605.0,Recipe Book - Salads,Paper Product,0.64,1.0,Road
606.0,Planner Notebook - Compact,Paper Product,0.49,1.0,Air
607.0,Hardcover Novel - Sci-Fi,Paper Product,1.06,1.0,Road
608.0,Magazine Bundle - Business,Paper Product,0.89,1.0,Road
609.0,Perfume Bottle - Evening,Cosmetics,0.24,4.0,Road
610.0,Perfume Set - Luxury,Cosmetics,0.88,4.0,Road
611.0,Shampoo Bottle - Clarifying,Cosmetics,0.4,3.0,Road
612.0,Shampoo Pack - Smooth,Cosmetics,0.59,3.0,Road
613.0,Face Serum Bottle - Night Repair,Cosmetics,0.18,4.0,Road
614.0,Lipstick - Berry,Cosmetics,0.11,3.0,Road
615.0,Compact Powder - Warm Beige,Cosmetics,0.13,3.0,Road
616.0,Eyeshadow Kit - Rose,Cosmetics,0.24,3.0,Road
617.0,Nail Polish Set - Glitter Mix,Cosmetics,0.3,3.0,Road
618.0,Sunscreen Lotion SPF25,Cosmetics,0.31,2.0,Road
619.0,Beard Oil Bottle - Classic,Cosmetics,0.16,3.0,Road
620.0,Hair Gel Jar - Matte,Cosmetics,0.36,2.0,Road
621.0,Medicine Pack - Detox,Pharmacy,0.17,3.0,Air
622.0,Medicine Syrup - Multi Symptoms,Pharmacy,0.33,3.0,Air
623.0,Vitamin Bottle - Hair & Nails,Pharmacy,0.29,3.0,Road
624.0,Vitamin Box - Bone Health,Pharmacy,0.56,3.0,Road
625.0,First Aid Kit - Kids,Pharmacy,0.7,3.0,Road
626.0,Digital Thermometer - Dual Mode,Pharmacy,0.1,3.0,Air
627.0,Glucose Meter - Portable,Pharmacy,0.2,3.0,Air
628.0,Eye Drop Bottle - Anti Itch,Pharmacy,0.05,3.0,Air
629.0,Nasal Spray - Allergy,Pharmacy,0.08,3.0,Air
630.0,Bandage Roll - Waterproof,Pharmacy,0.22,2.0,Road
631.0,Water Bottle - Clear,Drinkware,0.6,3.0,Road
632.0,Travel Tumbler - Matte,Drinkware,0.47,3.0,Road
633.0,Thermos Flask - Grip,Drinkware,0.69,3.0,Road
634.0,Glass Bottle - Bistro,Drinkware,0.9,4.0,Sea
635.0,Wine Bottle - Sparkling,Drinkware,1.36,4.0,Sea
636.0,Juice Pack - Mixed Berry,Drinkware,1.03,3.0,Road
637.0,Energy Drink - Tropical,Drinkware,0.57,2.0,Road
638.0,Snack Pack - Nachos,Food,0.4,2.0,Road
639.0,Snack Bag - Onion,Food,0.3,2.0,Road
640.0,Snack Box - Home Pack,Food,1.05,2.0,Road
641.0,Chocolate Box - Praline,Food,0.66,2.0,Air
642.0,Cereal Box - Muesli,Food,0.58,2.0,Road
643.0,Cereal Packet - Fruit Mix,Food,0.5,2.0,Road
644.0,Tea Box - English Breakfast,Food,0.35,2.0,Air
645.0,Coffee Pack - Espresso,Food,0.39,2.0,Air
646.0,Granola Pack - Maple,Food,0.6,2.0,Road
647.0,Instant Noodles Pack - Veg,Food,0.5,2.0,Road
648.0,Rice Bag 7kg,Food,7.0,1.0,Sea
649.0,Sugar Pack 7kg,Food,7.0,1.0,Sea
650.0,Cookie Tin - Premium Mix,Food,1.3,2.0,Road
651.0,Protein Bar Pack - Caramel,Food,0.49,2.0,Road
652.0,Snack Mix - Protein,Food,0.63,2.0,Road
653.0,Chocolate Bag - Hazelnut Crunch,Food,0.46,2.0,Air
654.0,Spice Jar Set - Exotic,Food,0.94,2.0,Air
655.0,Frozen Veggie Pack - Mixed Beans,Food,1.25,2.0,Air
656.0,Smartphone - Fashion,Electronics,0.32,5.0,Air
657.0,Smartphone - Office Pro,Electronics,0.33,5.0,Air
658.0,Tablet - Slim,Electronics,0.59,4.0,Air
659.0,Tablet Device - Travel,Electronics,0.55,4.0,Air
660.0,Laptop - Executive,Electronics,2.7,5.0,Air
661.0,Headphones - Travel,Electronics,0.32,4.0,Air
662.0,Bluetooth Speaker - Home,Electronics,0.7,4.0,Road
663.0,Power Bank - Dual USB,Electronics,0.25,3.0,Air
664.0,USB Flash Drive - 512GB,Electronics,0.08,2.0,Air
665.0,Router - Smart,Electronics,0.68,3.0,Road
666.0,"LED Monitor 31""",Electronics,4.6,4.0,Sea
667.0,"Smart TV 46""",Electronics,9.0,4.0,Sea
668.0,Graphic Tablet - School,Electronics,0.95,4.0,Air
669.0,Office Paper Ream - Heavy,Paper Product,2.7,1.0,Road
670.0,Notebook - Journal,Paper Product,0.5,1.0,Road
671.0,Book - Poetry,Paper Product,0.88,1.0,Road
672.0,Diary - Magnetic,Paper Product,0.51,1.0,Road
673.0,Children Story Book - Fantasy,Paper Product,0.47,1.0,Road
674.0,Coloring Book Set - Robots,Paper Product,1.1,1.0,Road
675.0,Recipe Book - Soups,Paper Product,0.63,1.0,Road
676.0,Planner Notebook - Executive,Paper Product,0.56,1.0,Air
677.0,Hardcover Novel - Epic,Paper Product,1.1,1.0,Road
678.0,Magazine Bundle - Lifestyle,Paper Product,0.9,1.0,Road
679.0,Perfume Bottle - Day,Cosmetics,0.23,4.0,Road
680.0,Perfume Set - Weekend,Cosmetics,0.76,4.0,Road
681.0,Shampoo Bottle - Mild,Cosmetics,0.39,3.0,Road
682.0,Shampoo Pack - Volume Boost,Cosmetics,0.58,3.0,Road
683.0,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4.0,Road
684.0,Lipstick - Coral,Cosmetics,0.1,3.0,Road
685.0,Compact Powder - Cool Beige,Cosmetics,0.12,3.0,Road
686.0,Eyeshadow Kit - Peach,Cosmetics,0.25,3.0,Road
687.0,Nail Polish Set - Quick Dry,Cosmetics,0.28,3.0,Road
688.0,Sunscreen Lotion SPF10,Cosmetics,0.27,2.0,Road
689.0,Beard Oil Bottle - Fresh,Cosmetics,0.15,3.0,Road
690.0,Hair Gel Jar - Extra Volume,Cosmetics,0.38,2.0,Road
691.0,Medicine Pack - Sleep Support,Pharmacy,0.16,3.0,Air
692.0,Medicine Syrup - Cold & Flu,Pharmacy,0.32,3.0,Air
693.0,Vitamin Bottle - Skin,Pharmacy,0.27,3.0,Road
694.0,Vitamin Box - Prenatal,Pharmacy,0.55,3.0,Road
695.0,First Aid Kit - Emergency,Pharmacy,0.85,3.0,Road
696.0,Digital Thermometer - Clinic,Pharmacy,0.11,3.0,Air
697.0,Glucose Meter - Standard,Pharmacy,0.22,3.0,Air
698.0,Eye Drop Bottle - Lubricant,Pharmacy,0.05,3.0,Air
699.0,Nasal Spray - Strong,Pharmacy,0.08,3.0,Air
700.0,Bandage Roll - Gentle,Pharmacy,0.2,2.0,Road
701.0,Water Bottle - Grip,Drinkware,0.72,3.0,Road
702.0,Travel Tumbler - Wide,Drinkware,0.5,3.0,Road
703.0,Thermos Flask - Classic,Drinkware,0.78,3.0,Road
704.0,Glass Bottle - Retro,Drinkware,0.89,4.0,Sea
705.0,Wine Bottle - Vintage Red,Drinkware,1.38,4.0,Sea
706.0,Juice Pack - Citrus Blend,Drinkware,1.04,3.0,Road
707.0,Energy Drink - Original,Drinkware,0.58,2.0,Road
708.0,Snack Pack - Classic Mix,Food,0.42,2.0,Road
709.0,Snack Bag - Sour,Food,0.29,2.0,Road
710.0,Snack Box - Mini,Food,0.9,2.0,Road
711.0,Chocolate Box - White,Food,0.57,2.0,Air
712.0,Cereal Box - Fiber,Food,0.56,2.0,Road
713.0,Cereal Packet - Nuts,Food,0.5,2.0,Road
714.0,Tea Box - Spiced,Food,0.34,2.0,Air
715.0,Coffee Pack - Strong,Food,0.38,2.0,Air
716.0,Granola Pack - Seed Mix,Food,0.62,2.0,Road
717.0,Instant Noodles Pack - Quick,Food,0.47,2.0,Road
718.0,Rice Bag 8kg,Food,8.0,1.0,Sea
719.0,Sugar Pack 8kg,Food,8.0,1.0,Sea
720.0,Cookie Tin - Everyday,Food,1.15,2.0,Road
721.0,Protein Bar Pack - Crunch,Food,0.5,2.0,Road
722.0,Snack Mix - Party,Food,0.65,2.0,Road
723.0,Chocolate Bag - Milk Crunch,Food,0.45,2.0,Air
724.0,Spice Jar Set - Kitchen,Food,0.91,2.0,Air
725.0,Frozen Veggie Pack - Spinach,Food,1.18,2.0,Air
726.0,Smartphone - Trend,Electronics,0.31,5.0,Air
727.0,Smartphone - Max Pro,Electronics,0.36,5.0,Air
728.0,Tablet - Office Pro,Electronics,0.66,4.0,Air
729.0,Tablet Device - School,Electronics,0.58,4.0,Air
730.0,Laptop - Home Use,Electronics,2.3,5.0,Air
731.0,Headphones - Sports,Electronics,0.31,4.0,Air
732.0,Bluetooth Speaker - Portable,Electronics,0.68,4.0,Road
733.0,Power Bank - Triple Port,Electronics,0.28,3.0,Air
734.0,USB Flash Drive - Duo,Electronics,0.06,2.0,Air
735.0,Router - Gaming Pro,Electronics,0.72,3.0,Road
736.0,"LED Monitor 22""",Electronics,3.6,4.0,Sea
737.0,"Smart TV 44""",Electronics,8.8,4.0,Sea
738.0,Graphic Tablet - Basic,Electronics,0.82,4.0,Air
739.0,Office Paper Ream - Office,Paper Product,2.2,1.0,Road
740.0,Notebook - Soft Cover,Paper Product,0.47,1.0,Road
741.0,Book - Thriller Collection,Paper Product,1.1,1.0,Road
742.0,Diary - Writer,Paper Product,0.52,1.0,Road
743.0,Children Story Book - Ocean,Paper Product,0.45,1.0,Road
744.0,Coloring Book Set - City,Paper Product,1.09,1.0,Road
745.0,Recipe Book - World Cuisine,Paper Product,0.7,1.0,Road
746.0,Planner Notebook - Workweek,Paper Product,0.53,1.0,Air
747.0,Hardcover Novel - Modern,Paper Product,1.03,1.0,Road
748.0,Magazine Bundle - Cars,Paper Product,0.88,1.0,Road
749.0,Perfume Bottle - Blossom,Cosmetics,0.22,4.0,Road
750.0,Perfume Set - Blossom,Cosmetics,0.8,4.0,Road
751.0,Shampoo Bottle - Daily Care,Cosmetics,0.41,3.0,Road
752.0,Shampoo Pack - Smooth & Shine,Cosmetics,0.6,3.0,Road
753.0,Face Serum Bottle - Glow,Cosmetics,0.18,4.0,Road
754.0,Lipstick - Rose,Cosmetics,0.11,3.0,Road
755.0,Compact Powder - Neutral,Cosmetics,0.13,3.0,Road
756.0,Eyeshadow Kit - Pastel,Cosmetics,0.26,3.0,Road
757.0,Nail Polish Set - Soft,Cosmetics,0.29,3.0,Road
758.0,Sunscreen Lotion SPF18,Cosmetics,0.29,2.0,Road
759.0,Beard Oil Bottle - Citrus,Cosmetics,0.16,3.0,Road
760.0,Hair Gel Jar - Flexible,Cosmetics,0.37,2.0,Road
761.0,Medicine Pack - Energy Boost,Pharmacy,0.17,3.0,Air
762.0,Medicine Syrup - Kids Fever,Pharmacy,0.28,3.0,Air
763.0,Vitamin Bottle - Joint,Pharmacy,0.3,3.0,Road
764.0,Vitamin Box - Daily Plus,Pharmacy,0.57,3.0,Road
765.0,First Aid Kit - Large,Pharmacy,0.95,3.0,Road
766.0,Digital Thermometer - Touch,Pharmacy,0.11,3.0,Air
767.0,Glucose Meter - Premium,Pharmacy,0.25,3.0,Air
768.0,Eye Drop Bottle - Soothing,Pharmacy,0.05,3.0,Air
769.0,Nasal Spray - Comfort,Pharmacy,0.08,3.0,Air
770.0,Bandage Roll - Soft,Pharmacy,0.21,2.0,Road
771.0,Water Bottle - Colored,Drinkware,0.7,3.0,Road
772.0,Travel Tumbler - Slim,Drinkware,0.45,3.0,Road
773.0,Thermos Flask - Family,Drinkware,0.82,3.0,Road
774.0,Glass Bottle - Thick,Drinkware,0.93,4.0,Sea
775.0,Wine Bottle - House Red,Drinkware,1.34,4.0,Sea
776.0,Juice Pack - Mango,Drinkware,1.02,3.0,Road
777.0,Energy Drink - Energy Max,Drinkware,0.59,2.0,Road
778.0,Snack Pack - Light Salt,Food,0.39,2.0,Road
779.0,Snack Bag - Pepper,Food,0.3,2.0,Road
780.0,Snack Box - Entertainment,Food,1.1,2.0,Road
781.0,Chocolate Box - Assorted Nuts,Food,0.69,2.0,Air
782.0,Cereal Box - Multigrain,Food,0.59,2.0,Road
783.0,Cereal Packet - Banana,Food,0.51,2.0,Road
784.0,Tea Box - Classic,Food,0.35,2.0,Air
785.0,Coffee Pack - Mocha,Food,0.39,2.0,Air
786.0,Granola Pack - Honey Nut,Food,0.61,2.0,Road
787.0,Instant Noodles Pack - Teriyaki,Food,0.52,2.0,Road
788.0,Rice Bag 9kg,Food,9.0,1.0,Sea
789.0,Sugar Pack 9kg,Food,9.0,1.0,Sea
790.0,Cookie Tin - Gift Pack,Food,1.28,2.0,Road
791.0,Protein Bar Pack - Cocoa,Food,0.51,2.0,Road
792.0,Snack Mix - Mix Nuts,Food,0.66,2.0,Road
793.0,Chocolate Bag - Nougat,Food,0.47,2.0,Air
794.0,Spice Jar Set - BBQ,Food,0.93,2.0,Air
795.0,Frozen Veggie Pack - French Beans,Food,1.22,2.0,Air
796.0,Smartphone - Youth,Electronics,0.3,5.0,Air
797.0,Smartphone - Max Ultra,Electronics,0.37,5.0,Air
798.0,Tablet - Media Pro,Electronics,0.68,4.0,Air
799.0,Tablet Device - Reader,Electronics,0.54,4.0,Air
800.0,Laptop - Ultra Slim,Electronics,1.8,5.0,Air
801.0,Headphones - Studio Pro,Electronics,0.41,4.0,Air
802.0,Bluetooth Speaker - Max,Electronics,1.5,4.0,Road
803.0,Power Bank - Quick,Electronics,0.29,3.0,Air
804.0,USB Flash Drive - Secure,Electronics,0.07,2.0,Air
805.0,Router - Dual Antenna,Electronics,0.69,3.0,Road
806.0,"LED Monitor 24"" Slim",Electronics,3.9,4.0,Sea
807.0,"Smart TV 60""",Electronics,12.2,4.0,Sea
808.0,Graphic Tablet - Advanced,Electronics,1.25,4.0,Air
809.0,Office Paper Ream - White,Paper Product,2.1,1.0,Road
810.0,Notebook - Large,Paper Product,0.55,1.0,Road
811.0,Book - Detective,Paper Product,0.96,1.0,Road
812.0,Diary - Planner,Paper Product,0.53,1.0,Road
813.0,Children Story Book - Dinosaurs,Paper Product,0.48,1.0,Road
814.0,Coloring Book Set - Space,Paper Product,1.13,1.0,Road
815.0,Recipe Book - Healthy Eating,Paper Product,0.71,1.0,Road
816.0,Planner Notebook - Yearly,Paper Product,0.57,1.0,Air
817.0,Hardcover Novel - Classic,Paper Product,1.09,1.0,Road
818.0,Magazine Bundle - Cooking,Paper Product,0.87,1.0,Road
819.0,Perfume Bottle - Night Bloom,Cosmetics,0.25,4.0,Road
820.0,Perfume Set - Night Bloom,Cosmetics,0.86,4.0,Road
821.0,Shampoo Bottle - Hydrating,Cosmetics,0.42,3.0,Road
822.0,Shampoo Pack - Thick Hair,Cosmetics,0.62,3.0,Road
823.0,Face Serum Bottle - Youth,Cosmetics,0.19,4.0,Road
824.0,Lipstick - Deep Red,Cosmetics,0.11,3.0,Road
825.0,Compact Powder - Fair,Cosmetics,0.12,3.0,Road
826.0,Eyeshadow Kit - Jewel,Cosmetics,0.27,3.0,Road
827.0,Nail Polish Set - Bold,Cosmetics,0.3,3.0,Road
828.0,Sunscreen Lotion SPF35,Cosmetics,0.33,2.0,Road
829.0,Beard Oil Bottle - Ocean,Cosmetics,0.17,3.0,Road
830.0,Hair Gel Jar - Glossy,Cosmetics,0.38,2.0,Road
831.0,Medicine Pack - Metabolism,Pharmacy,0.17,3.0,Air
832.0,Medicine Syrup - Bronchial,Pharmacy,0.33,3.0,Air
833.0,Vitamin Bottle - Detox,Pharmacy,0.29,3.0,Road
834.0,Vitamin Box - Sleep,Pharmacy,0.58,3.0,Road
835.0,First Aid Kit - Premium Home,Pharmacy,1.0,3.0,Road
836.0,Digital Thermometer - Bluetooth,Pharmacy,0.12,3.0,Air
837.0,Glucose Meter - Wireless,Pharmacy,0.26,3.0,Air
838.0,Eye Drop Bottle - Allergy Care,Pharmacy,0.05,3.0,Air
839.0,Nasal Spray - Fresh Air,Pharmacy,0.09,3.0,Air
840.0,Bandage Roll - Soft Grip,Pharmacy,0.22,2.0,Road
841.0,Water Bottle - Gradient,Drinkware,0.73,3.0,Road
842.0,Travel Tumbler - Grip Handle,Drinkware,0.49,3.0,Road
843.0,Thermos Flask - Duo,Drinkware,0.84,3.0,Road
844.0,Glass Bottle - Tall,Drinkware,0.94,4.0,Sea
845.0,Wine Bottle - Premium Blend,Drinkware,1.37,4.0,Sea
846.0,Juice Pack - Guava,Drinkware,1.01,3.0,Road
847.0,Energy Drink - Max Power,Drinkware,0.6,2.0,Road
848.0,Snack Pack - Crunchy Mix,Food,0.43,2.0,Road
849.0,Snack Bag - Spicy Lime,Food,0.31,2.0,Road
850.0,Snack Box - Combo,Food,1.2,2.0,Road
851.0,Chocolate Box - Fruit & Nut,Food,0.7,2.0,Air
