Material ID,Recyclability (%),Recycled Content (%),Reusability (%),Biodegradation Time (days),End-of-Life Disposal (%),Carbon Footprint (kg CO2/unit),CO2 Emission per kg (estimated),Waste Reduction Impact (%),Sustainability Target Progress (%),Load Handling Score,Moisture Resistance Score,Thermal Resistance Score,Cost per Unit (USD),Annual Usage (units),Total Material Weight (tons),Supplier Sustainability Compliance (%),Recyclability_Category_Encoded,Packaging Type_Bubble Wrap (Minimal Use),Packaging Type_Cardboard Boxes,Packaging Type_Foldable & Stackable Containers,Packaging Type_Plastic Totes & Pallets,Packaging Type_Protective Fillers (Paper/Biodegradable),Packaging Type_Steel Racks & Containers,Material Type_Cardboard,Material Type_Paper/Bio-Based,Material Type_Plastic,Material Type_Steel,Supplier Region_AMERICAS,Supplier Region_APAC,Supplier Region_EMEA,Supplier Region_EU,Supplier Region_LATAM,Supplier Region_ROW,Suitable Product Categories_Apparel,Suitable Product Categories_Automotive Parts,Suitable Product Categories_Consumer Goods,Suitable Product Categories_Cosmetics,Suitable Product Categories_E-commerce,Suitable Product Categories_Electronics,Suitable Product Categories_Food & Beverage,Suitable Product Categories_Fragile Items,Suitable Product Categories_Heavy Industrial Components,Suitable Product Categories_Heavy Machinery,Suitable Product Categories_High-Security Goods,Suitable Product Categories_Industrial Components,Suitable Product Categories_Internal Component Protection,Suitable Product Categories_Low-Value Goods,Suitable Product Categories_Medium-Value Goods,Suitable Product Categories_Pharmaceuticals,Suitable Product Categories_Retail Logistics,Suitable Product Categories_Secondary Protection for Non-Fragile Items,CII,CEI,MSS,Final_Recommendation_Score
MAT_0094,1.0,0.3698630136986301,0.9587628865979382,0.4533486516037008,0.3333333333333333,0.2470238095238094,0.4141414141414141,0.8923076923076922,0.7826086956521741,0.6666666666666665,0.8888888888888888,0.625,0.5695415695415695,0.3573534155756032,0.190216292702648,0.7567567567567568,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.51858807093659,64.99169047380084,73.19444444444443,72.06327570384822
MAT_0095,1.0,0.726027397260274,0.4742268041237113,0.0003274557795945,0.1249999999999999,0.1101190476190476,0.0808080808080808,0.5538461538461539,0.7391304347826089,0.4444444444444445,0.2222222222222222,0.125,0.1328671328671329,0.9880196224568116,0.1449363250454821,0.4594594594594594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.58541442185026,78.49308968775311,27.083333333333332,57.90709267506604
MAT_0096,0.977777777777778,0.780821917808219,0.4845360824742267,0.000921316261232,0.1249999999999999,0.1369047619047619,0.0639730639730639,0.5384615384615385,0.6304347826086958,0.3333333333333333,0.2222222222222222,0.25,0.1421911421911422,0.912121650333159,0.1208813422276127,0.6486486486486485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.49617003597257,78.95472427309905,26.944444444444443,57.56821862965208
MAT_0097,0.9333333333333332,0.8356164383561644,0.5154639175257731,0.0014430254693995,0.1249999999999999,0.1398809523809523,0.0875420875420875,0.5538461538461539,0.847826086956522,0.4444444444444445,0.2222222222222222,0.125,0.101010101010101,0.918295382493298,0.1485748938750757,0.5945945945945945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.36147114067992,80.80152648375815,27.083333333333332,58.110046401399416
MAT_0098,0.977777777777778,0.9999999999999998,0.2783505154639175,0.0004884086204121,0.0833333333333333,0.0714285714285714,0.01010101010101,0.6153846153846154,0.8260869565217392,0.2222222222222222,0.2222222222222222,0.125,0.0885780885780886,0.6862520440059179,0.0948049322821912,0.4054054054054055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,67.12820488424478,78.29395791190818,19.305555555555554,56.13113599393703
MAT_0099,0.6444444444444444,0.3972602739726027,0.9278350515463918,0.1060179712171919,0.3333333333333333,0.2648809523809524,0.4242424242424243,0.8769230769230769,0.6521739130434783,0.7777777777777777,0.6666666666666665,0.625,0.6033411033411035,0.4242188282145122,0.1896098645643824,0.8108108108108107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.22422276824615,62.701349926941184,69.30555555555554,74.09176075204748
MAT_0100,1.0,0.917808219178082,0.268041237113402,0.0007714636163328,0.0416666666666666,0.0625,0.0,0.5230769230769231,0.847826086956522,0.2222222222222222,0.1111111111111111,0.125,0.0501165501165501,0.5862375830116688,0.0921770770163735,0.2972972972972971,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,67.47685609151002,80.08968492594933,15.416666666666664,55.6426479143888
MAT_0101,1.0,0.9589041095890408,0.3092783505154639,0.0005050589142898,0.0,0.0446428571428571,0.01010101010101,0.676923076923077,0.8043478260869565,0.2222222222222222,0.1111111111111111,0.0,0.0703185703185703,0.6977540963547171,0.0816656559531028,0.5945945945945945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,68.19913394685702,80.21966881578768,11.666666666666664,54.84555422347911
MAT_0102,0.8666666666666667,0.6438356164383561,0.9587628865979382,0.898732912635908,0.25,0.9732142857142856,0.915824915824916,0.9384615384615383,0.4130434782608696,0.7777777777777777,0.8888888888888888,0.75,0.9887334887334888,0.0726831818636884,0.994137861330099,0.7567567567567568,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.109441192351335,19.914447455381357,80.83333333333333,31.868110713554938
MAT_0103,0.977777777777778,0.8082191780821917,0.5051546391752577,0.0011710706693973,0.1249999999999999,0.1428571428571428,0.0774410774410774,0.5538461538461539,0.7826086956521741,0.3333333333333333,0.3333333333333333,0.375,0.1138306138306138,0.9835033427144398,0.1287649080250656,0.6756756756756757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.25058216563238,80.5486148512225,34.583333333333336,60.2398173216197
MAT_0104,1.0,0.7671232876712328,0.4432989690721649,0.0008658152816397,0.0833333333333333,0.1607142857142857,0.0808080808080808,0.6307692307692307,0.7391304347826089,0.5555555555555556,0.2222222222222222,0.375,0.0967365967365967,0.9472952378833552,0.1160299171214877,0.5405405405405406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.545454112979385,80.54825203096884,38.47222222222222,61.12432392114907
MAT_0105,0.6666666666666667,0.273972602739726,0.8556701030927835,0.2892655555370552,0.4583333333333333,0.181547619047619,0.3905723905723905,0.8461538461538463,0.5217391304347827,0.6666666666666665,0.8888888888888888,0.75,0.4860139860139861,0.503832163475978,0.2270062664240953,0.7297297297297296,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,84.0601285719836,66.00251476843351,76.94444444444443,76.50813919265683
MAT_0106,0.1333333333333333,0.0136986301369863,0.0927835051546391,0.3981862279869239,0.9583333333333331,0.4910714285714286,0.3771043771043771,0.123076923076923,0.1304347826086958,0.6666666666666665,0.7777777777777777,0.5,0.0485625485625485,0.1747333058945237,0.0066707095209217,0.1081081081081081,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.41155601753515,79.22742138933769,65.55555555555554,70.79951549048202
MAT_0107,0.6888888888888889,0.3972602739726027,0.9587628865979382,0.1400789223929802,0.375,0.2559523809523809,0.4444444444444445,0.8,0.6086956521739131,0.6666666666666665,0.7777777777777777,0.625,0.5466200466200467,0.3766866525023081,0.1859712957347887,0.8648648648648647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.55953709011537,66.26511652891276,69.30555555555554,74.89501646138663
MAT_0108,0.8222222222222224,0.3013698630136985,0.8865979381443299,0.3436676157334177,0.4166666666666667,0.2261904761904762,0.3838383838383838,0.7846153846153847,0.5652173913043479,0.7777777777777777,0.8888888888888888,0.625,0.4650349650349651,0.5156234357097567,0.2136648473822518,0.7027027027027029,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,80.6423524803784,68.07026508967078,77.08333333333333,75.8030205190526
MAT_0109,0.8666666666666667,0.3150684931506849,0.865979381443299,0.1987989588016228,0.4583333333333333,0.2291666666666666,0.4074074074074074,0.7692307692307692,0.5652173913043479,0.7777777777777777,0.6666666666666665,0.625,0.4405594405594406,0.4974804498481595,0.2025469981807155,0.7027027027027029,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,84.86936456928464,69.21520565547249,69.30555555555554,75.50397419102227
MAT_0110,0.8222222222222224,0.3698630136986301,0.9690721649484536,0.2381436032345971,0.375,0.244047619047619,0.4175084175084175,0.8615384615384616,0.7826086956521741,0.6666666666666665,0.6666666666666665,0.5,0.5594405594405595,0.3812807991367898,0.1795027289266221,0.9459459459459458,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.09378714105733,66.02433345914244,61.66666666666665,71.54481489416565
MAT_0111,1.0,0.7671232876712328,0.4845360824742267,0.0006715618530667,0.1249999999999999,0.1339285714285714,0.0774410774410774,0.5538461538461539,0.7391304347826089,0.4444444444444445,0.2222222222222222,0.125,0.0963480963480963,0.967918840450738,0.1303820497271073,0.5405405405405406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.62271028726514,80.96185534026651,27.083333333333332,58.26264071698601
MAT_0112,0.8888888888888888,0.7123287671232876,0.9896907216494844,0.4188214921993373,0.2083333333333333,0.9821428571428572,0.9663299663299664,0.9076923076923078,0.3913043478260869,0.7777777777777777,1.0,0.875,0.9487179487179488,0.085052893867426,0.9747321609055992,0.7027027027027029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.149640948305592,23.11595216992427,88.47222222222221,40.736308696966184
MAT_0113,0.7777777777777777,0.3561643835616437,0.9278350515463918,0.3711184002397642,0.3333333333333333,0.2678571428571428,0.3703703703703703,0.8769230769230769,0.7173913043478262,0.8888888888888888,0.6666666666666665,0.5,0.6021756021756023,0.4097022147568884,0.1697998787143723,0.7027027027027029,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.15216227852136,63.35392456071656,69.44444444444443,71.10037561295684
MAT_0114,1.0,0.9726027397260272,0.3092783505154639,0.0005883103836782,0.0416666666666666,0.0744047619047619,0.0033670033670033,0.6461538461538461,0.8913043478260869,0.1111111111111111,0.1111111111111111,0.25,0.067987567987568,0.6721025173253835,0.0994542146755609,0.4324324324324322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,67.00616021229916,79.80256217066405,15.277777777777777,55.32656606945222
MAT_0115,0.8666666666666667,0.7945205479452053,0.4639175257731959,0.0006826620489851,0.1249999999999999,0.175595238095238,0.0909090909090909,0.5538461538461539,0.7826086956521741,0.4444444444444445,0.2222222222222222,0.25,0.1169386169386169,0.9145021524633746,0.1449363250454821,0.6216216216216217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.95571061472093,79.08332991716861,30.833333333333336,58.15728322103895
MAT_0116,0.8444444444444446,0.7945205479452053,0.4639175257731959,0.0013375736081741,0.1249999999999999,0.175595238095238,0.074074074074074,0.5230769230769231,0.8260869565217392,0.5555555555555556,0.3333333333333333,0.375,0.1017871017871018,0.9407099235792072,0.1279563371740448,0.783783783783784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.93606326794525,80.35030531088748,42.36111111111111,61.98785023377768
MAT_0117,0.711111111111111,0.3972602739726027,0.9484536082474226,0.1713870249809909,0.3333333333333333,0.2648809523809524,0.3737373737373737,0.8923076923076922,0.673913043478261,0.8888888888888888,0.7777777777777777,0.625,0.5621600621600622,0.4172219317663548,0.1956741459470385,0.9189189189189192,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.26315115533218,64.99084467853419,77.08333333333333,76.32751386569313
MAT_0118,0.711111111111111,0.3013698630136985,0.8865979381443299,0.3777507673010428,0.4166666666666667,0.2232142857142857,0.404040404040404,0.8153846153846154,0.5869565217391306,0.7777777777777777,0.8888888888888888,0.75,0.4584304584304585,0.4719623569195857,0.2166969880735799,0.783783783783784,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,79.73890555239728,68.30952619915628,80.83333333333333,76.6384200807058
MAT_0119,0.6888888888888889,0.4246575342465753,0.9896907216494844,0.1399346198460403,0.3333333333333333,0.2589285714285714,0.3872053872053872,0.8923076923076922,0.6086956521739131,0.6666666666666665,0.7777777777777777,0.625,0.5516705516705518,0.3896014327508148,0.1718213058419243,0.6216216216216217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.44481854747595,67.05564767420437,69.30555555555554,75.08628838791834
MAT_0120,1.0,0.9589041095890408,0.3092783505154639,0.0008103143020474,0.0416666666666666,0.0476190476190476,0.0067340067340067,0.6153846153846154,0.9130434782608696,0.1111111111111111,0.2222222222222222,0.25,0.0773115773115773,0.666240252733684,0.079846371538306,0.5675675675675673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,68.07092866617668,79.92459699858124,19.166666666666664,56.95575056604505
MAT_0121,1.0,0.8082191780821917,0.4639175257731959,0.0015484773306248,0.1249999999999999,0.1458333333333333,0.0639730639730639,0.5692307692307692,0.7826086956521741,0.4444444444444445,0.3333333333333333,0.25,0.1204351204351204,0.9847492129881976,0.1239134829189407,0.8108108108108107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.12021234674793,79.53919000613968,34.72222222222222,59.926508607207744
MAT_0122,0.3111111111111111,0.1232876712328767,0.0927835051546391,0.3660511608029881,0.9583333333333331,0.4910714285714286,0.4444444444444445,0.1076923076923077,0.1956521739130434,0.8888888888888888,0.8888888888888888,0.625,0.0641025641025641,0.1751782595637229,0.0309278350515463,0.162162162162162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.3756080330532,77.72270684641818,80.97222222222221,75.3587219338134
MAT_0123,0.9333333333333332,0.7534246575342465,0.4845360824742267,0.0016705794857279,0.1249999999999999,0.125,0.0808080808080808,0.5846153846153846,0.7391304347826089,0.4444444444444445,0.4444444444444445,0.25,0.106060606060606,0.9741259441360668,0.120274914089347,0.5675675675675673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.94988261542817,80.77944392377383,38.611111111111114,61.79711955663675
MAT_0124,0.8666666666666667,0.6986301369863013,0.9896907216494844,0.5748069953434679,0.2083333333333333,0.9672619047619048,0.9090909090909092,0.8923076923076922,0.4782608695652175,0.8888888888888888,1.0,0.875,0.9483294483294484,0.0784675795632779,0.994137861330099,0.7297297297297296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.065313949219775,22.553206176614296,92.3611111111111,40.10042076600553
MAT_0125,0.5999999999999999,0.3698630136986301,0.9278350515463918,0.1624680175605099,0.375,0.2410714285714286,0.3703703703703703,0.8461538461538463,0.6304347826086958,0.6666666666666665,0.8888888888888888,0.5,0.5788655788655789,0.4054195356908462,0.1659591671720234,0.8108108108108107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.48310233032757,64.63464707248818,69.44444444444443,74.4169683872108
MAT_0126,0.6888888888888889,0.2054794520547945,0.9175257731958762,0.0605182681474328,0.4583333333333333,0.2232142857142857,0.3838383838383838,0.7846153846153847,0.5869565217391306,0.7777777777777777,0.6666666666666665,0.5,0.480963480963481,0.5278151662458146,0.2233676975945017,0.7567567567567568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,89.25588052700559,67.60131048790842,65.55555555555554,75.64941202384142
MAT_0127,1.0,0.7671232876712328,0.5154639175257731,0.0006771119510259,0.1249999999999999,0.1488095238095238,0.0774410774410774,0.5846153846153846,0.6521739130434783,0.3333333333333333,0.4444444444444445,0.25,0.1017871017871018,0.96688432316985,0.1253284819082271,0.6216216216216217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.02730568908828,81.46006880391356,34.72222222222222,60.465609583476045
MAT_0128,0.8444444444444446,0.6849315068493149,0.979381443298969,0.5523790494902235,0.2083333333333333,0.9702380952380952,0.9595959595959596,0.9076923076923078,0.4565217391304348,0.7777777777777777,1.0,0.75,0.9895104895104896,0.0562643914702381,0.9690721649484536,0.8378378378378379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.619104705769484,21.039939442001295,84.72222222222221,37.57629038157485
MAT_0129,1.0,0.917808219178082,0.2989690721649484,0.0008047642040882,0.0,0.0654761904761904,0.0067340067340067,0.6923076923076923,0.9130434782608696,0.1111111111111111,0.1111111111111111,0.25,0.0703185703185703,0.6591766132351469,0.0913685061653527,0.5405405405405406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,67.35680945482973,79.72239774240988,15.277777777777777,55.44277643798819
MAT_0130,0.911111111111111,0.8493150684931505,0.4742268041237113,0.0013542239020518,0.1666666666666666,0.1607142857142857,0.0808080808080808,0.6307692307692307,0.7608695652173914,0.5555555555555556,0.3333333333333333,0.25,0.1153846153846154,0.958085364361436,0.1362441883970082,0.783783783783784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.53080185436701,79.6279796613332,38.611111111111114,60.8840479734801
MAT_0131,0.6444444444444444,0.3698630136986301,0.9690721649484536,0.2297518551202428,0.2916666666666667,0.2232142857142857,0.404040404040404,0.8615384615384616,0.7173913043478262,0.7777777777777777,0.6666666666666665,0.625,0.6041181041181042,0.3806244924747211,0.1835455831817262,0.9189189189189192,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.1788729178213,63.66917059761208,69.30555555555554,73.5639670130788
MAT_0132,0.977777777777778,0.7945205479452053,0.4639175257731959,0.000388506857146,0.1249999999999999,0.1458333333333333,0.0841750841750841,0.5846153846153846,0.7173913043478262,0.5555555555555556,0.3333333333333333,0.25,0.1122766122766123,0.983903801016719,0.1229027693551647,0.5405405405405406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1550114609523,79.97743682097837,38.611111111111114,61.23856896400776
MAT_0133,0.3111111111111111,0.0958904109589041,0.1237113402061855,0.2801522946880012,1.0,0.4910714285714286,0.3973063973063973,0.0769230769230769,0.1521739130434782,0.8888888888888888,0.6666666666666665,0.5,0.0435120435120435,0.1580697909830139,0.0149585607438851,0.1891891891891892,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.95257401650281,79.84986780620498,69.44444444444443,73.56932328179595
MAT_0134,0.977777777777778,0.7945205479452053,0.5051546391752577,0.0011710706693973,0.1249999999999999,0.1220238095238095,0.0707070707070706,0.5692307692307692,0.847826086956522,0.4444444444444445,0.3333333333333333,0.25,0.1006216006216006,0.96688432316985,0.1372549019607843,0.8108108108108107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.08391549896571,80.95436569360159,34.72222222222222,60.73654257433343
MAT_0135,1.0,0.8630136986301369,0.3092783505154639,0.0007437131265366,0.0416666666666666,0.0684523809523809,0.01010101010101,0.6153846153846154,0.8913043478260869,0.2222222222222222,0.0,0.25,0.0644910644910645,0.682825900753084,0.1081463513240347,0.4594594594594594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,67.23959336810866,79.71662324603501,15.277777777777777,55.39415765438731
