0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MAT_0075,Surface protection during transit; minimal void-fill,82.0,37.0,7.0,21938.0,24.0,1.99,1.59,34.0,62.0,9.0,9.0,8.0,0.92,29678.0,156.0,69.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MAT_0076,Void-fill and cushioning for fragile products,99.0,87.0,36.0,171.0,2.0,0.39,0.3,65.0,91.0,2.0,2.0,3.0,1.23,76655.0,523.0,78.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0077,Cross-docking and returnable packaging programs,84.0,44.0,94.0,84051.0,11.0,1.02,1.53,74.0,83.0,9.0,8.0,8.0,11.93,59507.0,1227.0,89.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0078,Cross-docking and returnable packaging programs,88.0,39.0,87.0,78380.0,11.0,0.94,1.43,78.0,80.0,9.0,9.0,8.0,12.68,56260.0,1242.0,87.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0079,Last-mile delivery and primary e-commerce packaging,98.0,79.0,48.0,250.0,5.0,0.9,0.52,62.0,90.0,4.0,4.0,5.0,3.39,100328.0,741.0,87.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0080,Cross-docking and returnable packaging programs,92.0,38.0,89.0,22417.0,12.0,1.05,1.63,79.0,81.0,7.0,9.0,7.0,11.61,59486.0,1210.0,98.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0081,Cross-docking and returnable packaging programs,86.0,40.0,86.0,86303.0,11.0,1.09,1.47,82.0,79.0,9.0,9.0,8.0,12.38,56647.0,1236.0,85.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MAT_0082,Surface protection during transit; minimal void-fill,71.0,38.0,13.0,38391.0,25.0,2.09,1.45,34.0,59.0,8.0,7.0,7.0,1.91,31467.0,196.0,63.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0083,Last-mile delivery and primary e-commerce packaging,100.0,81.0,44.0,201.0,6.0,0.86,0.54,58.0,89.0,5.0,5.0,3.0,2.6,99953.0,717.0,85.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MAT_0084,Surface protection during transit; minimal void-fill,63.0,32.0,10.0,79705.0,25.0,1.97,1.35,32.0,62.0,7.0,9.0,8.0,2.23,28967.0,217.0,63.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MAT_0085,Surface protection during transit; minimal void-fill,68.0,29.0,9.0,65252.0,25.0,1.95,1.35,36.0,59.0,7.0,7.0,7.0,0.84,29535.0,227.0,68.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0086,Last-mile delivery and primary e-commerce packaging,100.0,81.0,48.0,312.0,5.0,0.93,0.52,64.0,83.0,5.0,4.0,5.0,3.18,97331.0,889.0,80.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAT_0087,Closed-loop logistics and bulk material handling,88.0,52.0,97.0,32911.0,9.0,1.23,1.5,82.0,90.0,8.0,7.0,7.0,14.55,46054.0,1003.0,100.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MAT_0088,Surface protection during transit; minimal void-fill,69.0,35.0,3.0,45188.0,26.0,1.9,1.45,26.0,54.0,9.0,8.0,7.0,0.84,29486.0,185.0,66.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MAT_0089,Void-fill and cushioning for fragile products,95.0,92.0,31.0,66.0,2.0,0.42,0.31,61.0,96.0,3.0,3.0,2.0,2.26,73579.0,650.0,80.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MAT_0090,Void-fill and cushioning for fragile products,100.0,88.0,28.0,133.0,3.0,0.57,0.28,67.0,98.0,2.0,3.0,4.0,1.76,75226.0,663.0,82.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0091,Cross-docking and returnable packaging programs,95.0,43.0,90.0,89433.0,12.0,0.96,1.49,77.0,77.0,8.0,9.0,8.0,12.25,59603.0,1126.0,91.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MAT_0092,Void-fill and cushioning for fragile products,97.0,88.0,29.0,139.0,3.0,0.47,0.32,63.0,89.0,1.0,3.0,4.0,2.55,76866.0,517.0,84.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0093,Cross-docking and returnable packaging programs,82.0,38.0,93.0,51800.0,11.0,0.87,1.6,76.0,78.0,7.0,9.0,7.0,12.22,58486.0,1211.0,86.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAT_0094,Closed-loop logistics and bulk material handling,100.0,48.0,96.0,81714.0,10.0,1.14,1.51,82.0,90.0,7.0,9.0,7.0,14.87,46774.0,1086.0,91.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0095,Last-mile delivery and primary e-commerce packaging,100.0,74.0,49.0,90.0,5.0,0.68,0.52,60.0,88.0,5.0,3.0,3.0,3.63,103469.0,862.0,80.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0096,Last-mile delivery and primary e-commerce packaging,99.0,78.0,50.0,197.0,5.0,0.77,0.47,59.0,83.0,4.0,3.0,4.0,3.87,96646.0,743.0,87.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0097,Last-mile delivery and primary e-commerce packaging,97.0,82.0,53.0,291.0,5.0,0.78,0.54,60.0,93.0,5.0,3.0,3.0,2.81,97201.0,880.0,85.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MAT_0098,Void-fill and cushioning for fragile products,99.0,94.0,30.0,119.0,4.0,0.55,0.31,64.0,92.0,3.0,3.0,3.0,2.49,76341.0,614.0,78.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,MAT_0099,Closed-loop logistics and bulk material handling,84.0,50.0,93.0,19133.0,10.0,1.2,1.54,81.0,84.0,8.0,7.0,7.0,15.74,52785.0,1083.0,93.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MAT_0100,Void-fill and cushioning for fragile products,100.0,88.0,29.0,170.0,3.0,0.52,0.28,58.0,93.0,3.0,2.0,3.0,1.5,67350.0,601.0,74.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MAT_0101,Void-fill and cushioning for fragile products,100.0,91.0,33.0,122.0,2.0,0.46,0.31,68.0,91.0,3.0,2.0,2.0,2.02,77375.0,549.0,85.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAT_0102,"Secure, high-load international shipping and long-term storage",94.0,68.0,96.0,161962.0,8.0,3.58,3.0,85.0,73.0,8.0,9.0,8.0,25.66,21183.0,5063.0,91.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0103,Last-mile delivery and primary e-commerce packaging,99.0,80.0,52.0,242.0,5.0,0.79,0.51,60.0,90.0,4.0,4.0,5.0,3.14,103063.0,782.0,88.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0104,Last-mile delivery and primary e-commerce packaging,100.0,77.0,46.0,187.0,4.0,0.85,0.52,65.0,88.0,6.0,3.0,5.0,2.7,99808.0,719.0,83.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0105,Cross-docking and returnable packaging programs,85.0,41.0,86.0,52150.0,13.0,0.92,1.44,79.0,78.0,7.0,9.0,8.0,12.72,59942.0,1268.0,90.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MAT_0106,Surface protection during transit; minimal void-fill,61.0,22.0,12.0,71775.0,25.0,1.96,1.4,32.0,60.0,7.0,8.0,6.0,1.46,30357.0,178.0,67.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAT_0107,Closed-loop logistics and bulk material handling,86.0,50.0,96.0,25270.0,11.0,1.17,1.6,76.0,82.0,7.0,8.0,7.0,14.28,48512.0,1065.0,95.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0108,Cross-docking and returnable packaging programs,92.0,43.0,89.0,61952.0,12.0,1.07,1.42,75.0,80.0,8.0,9.0,7.0,12.18,61002.0,1202.0,89.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0109,Cross-docking and returnable packaging programs,94.0,44.0,87.0,35850.0,13.0,1.08,1.49,74.0,80.0,8.0,7.0,7.0,11.55,59371.0,1147.0,89.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAT_0110,Closed-loop logistics and bulk material handling,92.0,48.0,97.0,42939.0,11.0,1.13,1.52,80.0,90.0,7.0,7.0,6.0,14.61,48925.0,1033.0,98.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0111,Last-mile delivery and primary e-commerce packaging,100.0,77.0,50.0,152.0,5.0,0.76,0.51,60.0,88.0,5.0,3.0,3.0,2.69,101662.0,790.0,83.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAT_0112,"Secure, high-load international shipping and long-term storage",95.0,73.0,99.0,75493.0,7.0,3.61,3.15,83.0,72.0,8.0,10.0,9.0,24.63,22295.0,4967.0,89.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAT_0113,Closed-loop logistics and bulk material handling,90.0,47.0,93.0,66898.0,10.0,1.21,1.38,81.0,87.0,9.0,7.0,6.0,15.71,51480.0,985.0,89.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MAT_0114,Void-fill and cushioning for fragile products,100.0,92.0,33.0,137.0,3.0,0.56,0.29,66.0,95.0,2.0,2.0,4.0,1.96,75069.0,637.0,79.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0115,Last-mile delivery and primary e-commerce packaging,94.0,79.0,48.0,154.0,5.0,0.9,0.55,60.0,90.0,5.0,3.0,4.0,3.22,96860.0,862.0,86.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0116,Last-mile delivery and primary e-commerce packaging,93.0,79.0,48.0,272.0,5.0,0.9,0.5,58.0,92.0,6.0,4.0,5.0,2.83,99216.0,778.0,92.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,MAT_0117,Closed-loop logistics and bulk material handling,87.0,50.0,95.0,30911.0,10.0,1.2,1.39,82.0,85.0,9.0,8.0,7.0,14.68,52156.0,1113.0,97.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0118,Cross-docking and returnable packaging programs,87.0,43.0,89.0,68093.0,12.0,1.06,1.48,77.0,81.0,8.0,9.0,8.0,12.01,57077.0,1217.0,92.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAT_0119,Closed-loop logistics and bulk material handling,86.0,52.0,99.0,25244.0,10.0,1.18,1.43,82.0,82.0,7.0,8.0,7.0,14.41,49673.0,995.0,86.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MAT_0120,Void-fill and cushioning for fragile products,100.0,91.0,33.0,177.0,3.0,0.47,0.3,64.0,96.0,2.0,3.0,4.0,2.2,74542.0,540.0,84.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0121,Last-mile delivery and primary e-commerce packaging,100.0,80.0,48.0,310.0,5.0,0.8,0.47,61.0,90.0,5.0,4.0,4.0,3.31,103175.0,758.0,93.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MAT_0122,Surface protection during transit; minimal void-fill,69.0,30.0,12.0,65985.0,25.0,1.96,1.6,31.0,63.0,9.0,9.0,7.0,1.86,30397.0,298.0,69.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0123,Last-mile delivery and primary e-commerce packaging,97.0,76.0,50.0,332.0,5.0,0.73,0.52,62.0,88.0,5.0,5.0,4.0,2.94,102220.0,740.0,84.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAT_0124,"Secure, high-load international shipping and long-term storage",94.0,72.0,99.0,103598.0,7.0,3.56,2.98,82.0,76.0,9.0,10.0,9.0,24.62,21703.0,5063.0,90.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAT_0125,Closed-loop logistics and bulk material handling,82.0,48.0,93.0,29304.0,11.0,1.12,1.38,79.0,83.0,7.0,9.0,6.0,15.11,51095.0,966.0,93.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0126,Cross-docking and returnable packaging programs,86.0,36.0,92.0,10935.0,13.0,1.06,1.42,75.0,81.0,8.0,7.0,6.0,12.59,62098.0,1250.0,91.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0127,Last-mile delivery and primary e-commerce packaging,100.0,77.0,53.0,153.0,5.0,0.81,0.51,62.0,84.0,4.0,5.0,4.0,2.83,101569.0,765.0,86.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAT_0128,"Secure, high-load international shipping and long-term storage",93.0,71.0,98.0,99557.0,7.0,3.57,3.13,83.0,75.0,8.0,10.0,8.0,25.68,19707.0,4939.0,94.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MAT_0129,Void-fill and cushioning for fragile products,100.0,88.0,32.0,176.0,2.0,0.53,0.3,69.0,96.0,2.0,2.0,4.0,2.02,73907.0,597.0,83.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0130,Last-mile delivery and primary e-commerce packaging,96.0,83.0,49.0,275.0,6.0,0.85,0.52,65.0,89.0,6.0,4.0,4.0,3.18,100778.0,819.0,92.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAT_0131,Closed-loop logistics and bulk material handling,84.0,48.0,97.0,41427.0,9.0,1.06,1.48,80.0,87.0,8.0,7.0,7.0,15.76,48866.0,1053.0,97.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0132,Last-mile delivery and primary e-commerce packaging,99.0,79.0,48.0,101.0,5.0,0.8,0.53,62.0,87.0,6.0,4.0,4.0,3.1,103099.0,753.0,83.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MAT_0133,Surface protection during transit; minimal void-fill,69.0,28.0,15.0,50508.0,26.0,1.96,1.46,29.0,61.0,9.0,7.0,6.0,1.33,28859.0,219.0,70.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0134,Last-mile delivery and primary e-commerce packaging,99.0,79.0,52.0,242.0,5.0,0.72,0.49,61.0,93.0,5.0,4.0,4.0,2.8,101569.0,824.0,93.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MAT_0135,Void-fill and cushioning for fragile products,100.0,84.0,33.0,165.0,3.0,0.54,0.31,64.0,95.0,3.0,1.0,4.0,1.87,76033.0,680.0,80.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0136,Last-mile delivery and primary e-commerce packaging,97.0,78.0,51.0,200.0,6.0,0.88,0.48,64.0,88.0,5.0,3.0,5.0,3.31,101538.0,816.0,84.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0137,Last-mile delivery and primary e-commerce packaging,97.0,84.0,52.0,130.0,5.0,0.74,0.51,61.0,90.0,5.0,5.0,4.0,2.94,98083.0,782.0,88.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAT_0138,Closed-loop logistics and bulk material handling,84.0,51.0,96.0,25227.0,11.0,1.14,1.44,79.0,84.0,8.0,8.0,7.0,14.65,51659.0,1010.0,95.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0139,Cross-docking and returnable packaging programs,85.0,38.0,94.0,84260.0,11.0,1.06,1.52,78.0,79.0,8.0,8.0,6.0,12.72,55887.0,1184.0,88.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0140,Last-mile delivery and primary e-commerce packaging,99.0,80.0,48.0,252.0,5.0,0.81,0.51,64.0,91.0,4.0,4.0,5.0,2.78,100650.0,782.0,85.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAT_0141,"Secure, high-load international shipping and long-term storage",94.0,68.0,96.0,153549.0,7.0,3.58,2.98,82.0,75.0,9.0,9.0,9.0,24.96,22070.0,5036.0,87.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,MAT_0142,Void-fill and cushioning for fragile products,100.0,88.0,34.0,179.0,3.0,0.58,0.3,64.0,96.0,1.0,2.0,3.0,2.5,76742.0,674.0,78.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MAT_0143,Surface protection during transit; minimal void-fill,62.0,23.0,12.0,74533.0,26.0,1.96,1.38,32.0,60.0,7.0,8.0,6.0,1.5,30291.0,257.0,67.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0144,Cross-docking and returnable packaging programs,82.0,41.0,87.0,37036.0,12.0,1.06,1.54,72.0,83.0,7.0,7.0,6.0,12.72,57467.0,1176.0,96.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAT_0145,Closed-loop logistics and bulk material handling,93.0,50.0,92.0,31940.0,11.0,1.21,1.5,78.0,86.0,8.0,7.0,7.0,14.41,47587.0,975.0,89.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,MAT_0146,Cross-docking and returnable packaging programs,81.0,36.0,92.0,62453.0,12.0,0.92,1.49,74.0,77.0,8.0,9.0,8.0,12.28,60352.0,1118.0,90.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MAT_0147,Last-mile delivery and primary e-commerce packaging,100.0,82.0,50.0,154.0,5.0,0.76,0.53,59.0,91.0,4.0,4.0,4.0,2.98,103323.0,737.0,85.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MAT_0148,Closed-loop logistics and bulk material handling,90.0,49.0,94.0,76964.0,10.0,1.06,1.44,83.0,90.0,7.0,7.0,7.0,14.65,49673.0,998.0,92.0
