strength_mpa,weight_capacity,co2_emission_score,biodegradability_percent,recyclability_percent,cost_per_kg,x0_Cardboard,x0_Paper/Bio-Based,x0_Plastic,x0_Steel,"x1_E-commerce, Food & Beverage, Consumer Goods, Apparel","x1_Electronics, Medium-Value Goods, Retail Logistics","x1_Fragile Items, Cosmetics, Pharmaceuticals, Internal Component Protection","x1_Heavy Industrial Components, High-Security Goods","x1_Industrial Components, Heavy Machinery, Automotive Parts","x1_Low-Value Goods, Secondary Protection for Non-Fragile Items"
0.8888888888888888,0.875,0.44444444444444453,0.0002817323001306344,0.711111111111111,0.8134454048877472,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5555555555555556,0.5,0.07744107744107745,0.19731414848169865,1.0,0.37045541723819037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.78125,0.430976430976431,0.0005763799781713158,0.6666666666666667,0.9197452559430392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7777777777777777,0.8125,0.40404040404040403,0.0009224202284376602,0.711111111111111,0.8535006521574678,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7777777777777777,0.8125,0.40740740740740744,0.0008090663426291152,0.48888888888888893,0.28105600819572363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5555555555555556,0.4375,0.07744107744107745,0.306811448352615,0.9777777777777779,0.39132673481684155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.78125,0.40740740740740744,0.0003412123375611872,0.5777777777777777,0.7422835434626863,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4444444444444445,0.3125,0.09090909090909091,0.14817882562122736,1.0,0.4692914619925549,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1111111111111111,0.15625,0.006734006734006717,0.20381040509865508,0.9777777777777779,0.3651123791559938,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8888888888888888,0.9375,0.9595959595959596,0.0002386517057038565,0.8888888888888888,0.0976265744976462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4444444444444445,0.40625,0.07744107744107745,0.1843835043948289,1.0,0.48209230262453606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.6875,0.38047138047138046,0.00038419626330390646,0.7333333333333334,0.9094569888733602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7777777777777777,0.875,0.9461279461279462,0.00010217760980423739,0.6888888888888889,0.10516802156551366,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5555555555555556,0.40625,0.07744107744107745,0.13463374543978532,0.9777777777777779,0.4748574907172253,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2222222222222222,0.1875,0.006734006734006717,0.18773905994082707,0.9555555555555557,0.3389354418494159,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7777777777777777,0.75,0.3838383838383838,0.00018762932866723322,0.7777777777777777,0.6901176223619315,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.8125,0.43434343434343436,0.0003398142093793594,0.48888888888888893,0.18672490456934943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7777777777777777,0.71875,0.3939393939393939,0.001231093700063269,0.8888888888888888,0.8668296275455525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.03125,0.0,0.21972393022009168,1.0,0.24102064773348464,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3333333333333333,0.34375,0.07744107744107745,0.09321750610987048,0.9333333333333331,0.4647056655685943,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5555555555555556,0.4375,0.07407407407407407,0.20381040509865508,0.911111111111111,0.4692914619925549,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.78125,0.3771043771043771,0.000752789113690429,0.711111111111111,0.938107689249629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5555555555555556,0.4375,0.0808080808080808,0.12794916038759768,0.9777777777777779,0.4742456854795354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.6875,0.40404040404040403,0.0005752435689838505,0.7333333333333334,0.8134454048877472,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.8125,0.3771043771043771,0.0005500256144702577,0.8222222222222224,0.8181088692785089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5555555555555556,0.46875,0.0808080808080808,0.11257461474208222,0.8888888888888888,0.4463851954657802,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.9375,0.9595959595959596,0.0001393799327575063,0.8666666666666667,0.08618054657977314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6666666666666665,0.6875,0.44444444444444453,0.0003120725056536576,0.5111111111111111,0.18672490456934943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4444444444444445,0.40625,0.07744107744107745,0.20247718645538174,0.9555555555555557,0.42714713063312615,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.875,0.36700336700336705,0.0009224202284376602,0.7555555555555555,0.8535006521574678,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6666666666666665,0.65625,0.40404040404040403,0.00083099875113039,0.8444444444444446,0.899844206861461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8888888888888888,0.84375,0.40404040404040403,0.0005982658361990722,0.6666666666666667,0.7566907794506168,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1111111111111111,0.09375,0.0033670033670033517,0.2979561550880819,0.9777777777777779,0.24817528805042277,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4444444444444445,0.3125,0.08417508417508418,0.14817882562122736,0.9333333333333331,0.4692914619925549,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.6875,0.42087542087542096,0.000752789113690429,0.7777777777777777,0.911085303608224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8888888888888888,0.875,0.40404040404040403,0.0006928098479152258,0.6666666666666667,0.7017569819465447,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.875,0.8585858585858587,0.00012723204303767826,0.8666666666666667,0.09307955765736409,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7777777777777777,0.78125,0.3939393939393939,0.00023080200468761347,0.8888888888888888,0.8641115021607656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6666666666666665,0.65625,0.40404040404040403,0.0006021126212233188,0.7999999999999998,0.8309093414760089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7777777777777777,0.75,0.4175084175084175,0.00024394172529941684,0.15555555555555545,0.18118225536158775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5555555555555556,0.4375,0.08754208754208756,0.12286498520206786,0.9555555555555557,0.40497992142113454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.78125,0.39730639730639733,0.00042248836002500265,0.6888888888888889,0.706034723871746,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.90625,0.9595959595959596,2.4444435148884928e-05,0.7333333333333334,0.08792311309451728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.25,0.0808080808080808,0.09321750610987048,0.9333333333333331,0.4647056655685943,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1111111111111111,0.15625,0.006734006734006717,0.1730421013738712,1.0,0.3145303343989736,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8888888888888888,0.78125,0.4006734006734007,0.0007525961161067901,0.8666666666666667,0.9126294298277845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4444444444444445,0.3125,0.06397306397306396,0.08716691497693022,0.911111111111111,0.38979828189901844,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.84375,0.43434343434343436,0.00079868380316597,0.711111111111111,0.8321438393139428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7777777777777777,0.78125,0.4175084175084175,0.00027503183516591024,0.5999999999999999,0.6424507400193245,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.3125,0.07407407407407407,0.13463374543978532,0.9777777777777779,0.4748574907172253,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.25,0.08417508417508418,0.19731414848169865,1.0,0.37045541723819037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.875,0.39057239057239057,0.0006024800981365326,0.8666666666666667,0.7370920877332704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7777777777777777,0.8125,0.39730639730639733,0.0004927269084438702,0.8666666666666667,0.6269035108742361,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.78125,0.3939393939393939,0.0005763799781713158,0.7777777777777777,0.8668290007123916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7777777777777777,0.78125,0.43434343434343436,0.0002978315435478864,0.28888888888888875,0.19716900087920086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8888888888888888,0.84375,0.3872053872053872,0.0003412123375611872,0.6444444444444444,0.7422835434626863,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.9375,0.9595959595959596,0.00017021834727174524,0.9333333333333331,0.09700546814384298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6666666666666665,0.6875,0.3838383838383838,0.0010549091620842708,0.7777777777777777,0.766813859291573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4444444444444445,0.375,0.07744107744107745,0.201161282294712,1.0,0.4791227194699975,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2222222222222222,0.15625,0.006734006734006717,0.2979561550880819,1.0,0.20958283570672437,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4444444444444445,0.375,0.07744107744107745,0.15408333822526002,0.911111111111111,0.4107192664239023,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.75,0.37037037037037035,0.0004369574874079103,0.6444444444444444,0.6577952931090528,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.75,0.4175084175084175,0.0008860050162282287,0.5999999999999999,0.9507196997918698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4444444444444445,0.375,0.07407407407407407,0.14677265618488372,0.9333333333333331,0.5732241227427258,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.75,0.4175084175084175,0.0007700433694953299,0.8444444444444446,0.788586970953523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1111111111111111,0.09375,0.006734006734006717,0.21972393022009168,1.0,0.24102064773348464,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7777777777777777,0.75,0.39730639730639733,0.0010561728205588361,0.8888888888888888,0.8520163025779401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4444444444444445,0.375,0.06734006734006734,0.15721542737367125,0.9777777777777779,0.5849715634478386,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.3125,0.07407407407407407,0.12286498520206786,1.0,0.40497992142113454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.875,0.4006734006734007,0.0006651144398246837,0.8888888888888888,0.7310968266562574,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.03125,0.0033670033670033517,0.25397002602251234,1.0,0.3145841963055907,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4444444444444445,0.34375,0.07407407407407407,0.201161282294712,0.911111111111111,0.40993889499293606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.78125,0.3771043771043771,0.0008090663426291152,0.3999999999999999,0.28105600819572363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8888888888888888,0.875,0.4006734006734007,0.0004195727543633661,0.6666666666666667,0.6793528396905891,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4444444444444445,0.375,0.07407407407407407,0.11257461474208222,0.9777777777777779,0.4463851954657802,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4444444444444445,0.40625,0.07070707070707069,0.13463374543978532,1.0,0.4748574907172253,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.8125,0.4175084175084175,0.0005490515373172704,0.7777777777777777,0.8854030229742562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8888888888888888,0.96875,0.9225589225589226,0.0001393799327575063,0.7333333333333334,0.08618054657977314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4444444444444445,0.375,0.07407407407407407,0.12384928154313048,0.9333333333333331,0.5300757690950486,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1111111111111111,0.09375,0.0033670033670033517,0.23295075628181355,1.0,0.20949390081567215,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6666666666666665,0.78125,0.40404040404040403,0.00042248836002500265,0.6444444444444444,0.706034723871746,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.6875,0.4175084175084175,0.00024394172529941684,0.15555555555555545,0.18118225536158775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5555555555555556,0.40625,0.08417508417508418,0.15408333822526002,1.0,0.4107192664239023,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.78125,0.430976430976431,0.0010549091620842708,0.6888888888888889,0.766813859291573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5555555555555556,0.46875,0.07407407407407407,0.18329145967744134,0.9555555555555557,0.3709416901718181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4444444444444445,0.375,0.08417508417508418,0.12794916038759768,0.9777777777777779,0.4742456854795354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.84375,0.4175084175084175,0.0005982658361990722,0.6444444444444444,0.7566907794506168,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.6875,0.39730639730639733,0.00079868380316597,0.6888888888888889,0.8321438393139428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7777777777777777,0.75,0.3872053872053872,0.000752789113690429,0.7777777777777777,0.938107689249629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4444444444444445,0.375,0.07407407407407407,0.10637548529545028,1.0,0.3463407338311335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4444444444444445,0.34375,0.08417508417508418,0.09321750610987048,0.9333333333333331,0.4647056655685943,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.84375,0.9663299663299663,0.00017021834727174524,0.8888888888888888,0.09700546814384298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2222222222222222,0.1875,0.0033670033670033517,0.1811456875683848,0.8666666666666667,0.18548820230631527,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8888888888888888,0.78125,0.4175084175084175,0.00023080200468761347,0.7777777777777777,0.8641115021607656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8888888888888888,0.875,0.38047138047138046,0.0006928098479152258,0.711111111111111,0.7017569819465447,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.75,0.40404040404040403,0.0008090663426291152,0.3999999999999999,0.28105600819572363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7777777777777777,0.71875,0.42087542087542096,0.0006021126212233188,0.8666666666666667,0.8309093414760089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8888888888888888,1.0,0.8484848484848485,2.4444435148884928e-05,0.9333333333333331,0.08792311309451728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.34375,0.06734006734006734,0.12384928154313048,0.9555555555555557,0.5300757690950486,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03125,0.006734006734006717,0.23295075628181355,1.0,0.20949390081567215,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7777777777777777,0.78125,0.37037037037037035,0.0005490515373172704,0.8222222222222224,0.8854030229742562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5555555555555556,0.40625,0.07070707070707069,0.19731414848169865,1.0,0.37045541723819037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.6875,0.39057239057239057,0.0007525961161067901,0.7333333333333334,0.9126294298277845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7777777777777777,0.75,0.430976430976431,0.0026633684380854374,0.711111111111111,0.7358805638870446,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4444444444444445,0.375,0.07407407407407407,0.09321750610987048,0.9333333333333331,0.4647056655685943,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.78125,0.4107744107744108,0.00083099875113039,0.7777777777777777,0.899844206861461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1111111111111111,0.09375,0.010101010101010097,0.2979561550880819,0.9777777777777779,0.24817528805042277,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4444444444444445,0.40625,0.08417508417508418,0.201161282294712,0.8666666666666667,0.40993889499293606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.8125,0.39057239057239057,0.0003120725056536576,0.46666666666666656,0.08790301363357675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7777777777777777,0.75,0.3838383838383838,0.0010561728205588361,0.8888888888888888,0.8520163025779401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5555555555555556,0.4375,0.08417508417508418,0.12794916038759768,1.0,0.4742456854795354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.78125,0.39730639730639733,0.00027503183516591024,0.6444444444444444,0.6424507400193245,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2222222222222222,0.1875,0.006734006734006717,0.21972393022009168,1.0,0.24102064773348464,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5555555555555556,0.40625,0.07744107744107745,0.201161282294712,0.8666666666666667,0.40993889499293606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.875,0.3838383838383838,0.00042248836002500265,0.5999999999999999,0.706034723871746,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.75,0.4175084175084175,0.000752789113690429,0.7777777777777777,0.938107689249629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8888888888888888,0.9375,0.9057239057239059,0.00012723204303767826,0.9333333333333331,0.09307955765736409,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5555555555555556,0.46875,0.07744107744107745,0.15721542737367125,0.9777777777777779,0.5849715634478386,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.875,0.4107744107744108,0.0004927269084438702,0.8888888888888888,0.6269035108742361,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.65625,0.4175084175084175,0.0005490515373172704,0.8222222222222224,0.8854030229742562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4444444444444445,0.34375,0.0808080808080808,0.18329145967744134,0.9555555555555557,0.3709416901718181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4444444444444445,0.375,0.07407407407407407,0.20247718645538174,1.0,0.42714713063312615,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.78125,0.40404040404040403,0.0006928098479152258,0.711111111111111,0.7017569819465447,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.71875,0.4175084175084175,0.0006021126212233188,0.7333333333333334,0.8309093414760089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4444444444444445,0.375,0.07744107744107745,0.14817882562122736,1.0,0.4692914619925549,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.75,0.42760942760942766,0.0003412123375611872,0.711111111111111,0.7422835434626863,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.78125,0.38047138047138046,0.0010561728205588361,0.8666666666666667,0.8520163025779401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7777777777777777,0.90625,0.9225589225589226,2.4444435148884928e-05,0.911111111111111,0.08792311309451728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.34375,0.07407407407407407,0.15721542737367125,0.911111111111111,0.5849715634478386,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.65625,0.42760942760942766,0.00083099875113039,0.7777777777777777,0.899844206861461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5555555555555556,0.4375,0.07744107744107745,0.10637548529545028,0.9777777777777779,0.3463407338311335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.84375,0.4175084175084175,0.0004195727543633661,0.6666666666666667,0.6793528396905891,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4444444444444445,0.3125,0.08417508417508418,0.201161282294712,0.9555555555555557,0.40993889499293606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.75,0.4175084175084175,0.0008860050162282287,0.8222222222222224,0.9507196997918698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4444444444444445,0.40625,0.06397306397306396,0.12384928154313048,0.9555555555555557,0.5300757690950486,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.875,0.43434343434343436,0.00027503183516591024,0.7333333333333334,0.6424507400193245,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.25,0.0808080808080808,0.19731414848169865,1.0,0.37045541723819037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.6875,0.4107744107744108,0.0007525961161067901,0.711111111111111,0.9126294298277845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6666666666666665,0.78125,0.40404040404040403,0.00042248836002500265,0.5999999999999999,0.706034723871746,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4444444444444445,0.3125,0.08417508417508418,0.15408333822526002,1.0,0.4107192664239023,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.71875,0.3771043771043771,0.00023080200468761347,0.7333333333333334,0.8641115021607656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5555555555555556,0.46875,0.07407407407407407,0.09321750610987048,0.9333333333333331,0.4647056655685943,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.875,0.40404040404040403,0.0006928098479152258,0.711111111111111,0.7017569819465447,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.6875,0.4107744107744108,0.0008860050162282287,0.6666666666666667,0.9507196997918698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3333333333333333,0.3125,0.08417508417508418,0.10637548529545028,0.9777777777777779,0.3463407338311335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.8125,0.4107744107744108,0.0004927269084438702,0.8888888888888888,0.6269035108742361,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.78125,0.39057239057239057,0.0006021126212233188,0.6666666666666667,0.8309093414760089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5555555555555556,0.40625,0.07070707070707069,0.15721542737367125,0.9777777777777779,0.5849715634478386,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.84375,0.3872053872053872,0.0004195727543633661,0.6666666666666667,0.6793528396905891,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6666666666666665,0.6875,0.4175084175084175,0.0005490515373172704,0.8888888888888888,0.8854030229742562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3333333333333333,0.34375,0.0808080808080808,0.18329145967744134,1.0,0.3709416901718181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8888888888888888,0.875,0.42087542087542096,0.0003412123375611872,0.5999999999999999,0.7422835434626863,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7777777777777777,0.75,0.4107744107744108,0.00083099875113039,0.7777777777777777,0.899844206861461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4444444444444445,0.3125,0.07744107744107745,0.19731414848169865,1.0,0.37045541723819037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
