product_id,product_name,category,product_weight_kg,fragility_index,shipping_type
493,Thermos Flask - Compact,Drinkware,0.7,3,Road
494,Glass Bottle - Designer,Drinkware,0.92,4,Sea
495,Wine Bottle - Rose,Drinkware,1.33,4,Sea
496,Juice Pack - Citrus Mix,Drinkware,1.05,3,Road
497,Energy Drink - Berry,Drinkware,0.59,2,Road
498,Snack Pack - Corn Chips,Food,0.38,2,Road
499,Snack Bag - Tomato,Food,0.31,2,Road
500,Snack Box - Jumbo,Food,1.3,2,Road
501,Chocolate Box - Hazelnut,Food,0.68,2,Air
502,Cereal Box - Oats,Food,0.57,2,Road
503,Cereal Packet - Vanilla,Food,0.49,2,Road
504,Tea Box - Herbal Mix,Food,0.36,2,Air
505,Coffee Pack - Light Roast,Food,0.35,2,Air
506,Granola Pack - Almond,Food,0.61,2,Road
507,Instant Noodles Pack - Curry,Food,0.54,2,Road
508,Rice Bag 4kg,Food,4.0,1,Road
509,Sugar Pack 4kg,Food,4.0,1,Road
510,Cookie Tin - Festive,Food,1.2,2,Road
511,Protein Bar Pack - Vanilla,Food,0.46,2,Road
512,Snack Mix - Crunchy,Food,0.58,2,Road
513,Chocolate Bag - Almond,Food,0.43,2,Air
514,Spice Jar Set - Baking,Food,0.88,2,Air
515,Frozen Veggie Pack - Corn,Food,1.15,2,Air
516,Smartphone - Music Edition,Electronics,0.31,5,Air
517,Smartphone - Photo Pro,Electronics,0.34,5,Air
518,Tablet - Media,Electronics,0.63,4,Air
519,Tablet Device - Study,Electronics,0.6,4,Air
520,Laptop - Everyday,Electronics,2.6,5,Air
521,Headphones - On-Ear,Electronics,0.33,4,Air
522,Bluetooth Speaker - Desk,Electronics,0.65,4,Road
523,Power Bank - Pocket,Electronics,0.21,3,Air
524,USB Flash Drive - 16GB,Electronics,0.05,2,Air
525,Router - Mini,Electronics,0.48,3,Road
526,LED Monitor 25",Electronics,4.0,4,Sea
527,Smart TV 48",Electronics,9.5,4,Sea
528,Graphic Tablet - Art,Electronics,1.0,4,Air
529,Office Paper Ream - Bright,Paper Product,2.3,1,Road
530,Notebook - Hard Cover,Paper Product,0.52,1,Road
531,Book - Fantasy,Paper Product,0.98,1,Road
532,Diary - Weekly,Paper Product,0.5,1,Road
533,Children Story Book - Jungle,Paper Product,0.44,1,Road
534,Coloring Book Set - Sea Life,Paper Product,1.12,1,Road
535,Recipe Book - Quick Snacks,Paper Product,0.66,1,Road
536,Planner Notebook - Daily,Paper Product,0.54,1,Air
537,Hardcover Novel - Adventure,Paper Product,1.02,1,Road
538,Magazine Bundle - Health,Paper Product,0.86,1,Road
539,Perfume Bottle - Musk,Cosmetics,0.23,4,Road
540,Perfume Set - Elite,Cosmetics,0.85,4,Road
541,Shampoo Bottle - Nourishing,Cosmetics,0.43,3,Road
542,Shampoo Pack - Daily Use,Cosmetics,0.57,3,Road
543,Face Serum Bottle - Repair,Cosmetics,0.17,4,Road
544,Lipstick - Shine,Cosmetics,0.1,3,Road
545,Compact Powder - Ivory,Cosmetics,0.12,3,Road
546,Eyeshadow Kit - Party,Cosmetics,0.27,3,Road
547,Nail Polish Set - Shimmer,Cosmetics,0.31,3,Road
548,Sunscreen Lotion SPF60,Cosmetics,0.36,2,Road
549,Beard Oil Bottle - Sandal,Cosmetics,0.18,3,Road
550,Hair Gel Jar - Volume,Cosmetics,0.39,2,Road
551,Medicine Pack - Balanced Diet,Pharmacy,0.16,3,Air
552,Medicine Syrup - Kids Cough,Pharmacy,0.27,3,Air
553,Vitamin Bottle - Multi,Pharmacy,0.28,3,Road
554,Vitamin Box - Wellness,Pharmacy,0.54,3,Road
555,First Aid Kit - Travel Plus,Pharmacy,0.65,3,Road
556,Digital Thermometer - Smart,Pharmacy,0.1,3,Air
557,Glucose Meter - Clinic,Pharmacy,0.24,3,Air
558,Eye Drop Bottle - Refresh,Pharmacy,0.05,3,Air
559,Nasal Spray - Night,Pharmacy,0.08,3,Air
560,Bandage Roll - Wide,Pharmacy,0.23,2,Road
561,Water Bottle - Flip Cap,Drinkware,0.68,3,Road
562,Travel Tumbler - Colored,Drinkware,0.46,3,Road
563,Thermos Flask - Kids,Drinkware,0.65,3,Road
564,Glass Bottle - Everyday,Drinkware,0.86,4,Sea
565,Wine Bottle - Reserve White,Drinkware,1.32,4,Sea
566,Juice Pack - Apple,Drinkware,1.0,3,Road
567,Energy Drink - Lime,Drinkware,0.56,2,Road
568,Snack Pack - Cheese Balls,Food,0.39,2,Road
569,Snack Bag - Chili,Food,0.29,2,Road
570,Snack Box - Sharing,Food,1.15,2,Road
571,Chocolate Box - Nut Mix,Food,0.67,2,Air
572,Cereal Box - Cornflakes,Food,0.54,2,Road
573,Cereal Packet - Raisin,Food,0.48,2,Road
574,Tea Box - Black,Food,0.35,2,Air
575,Coffee Pack - Filter,Food,0.37,2,Air
576,Granola Pack - Classic,Food,0.6,2,Road
577,Instant Noodles Pack - Garlic,Food,0.51,2,Road
578,Rice Bag 6kg,Food,6.0,1,Sea
579,Sugar Pack 6kg,Food,6.0,1,Sea
580,Cookie Tin - Butter Almond,Food,1.25,2,Road
581,Protein Bar Pack - Peanut,Food,0.48,2,Road
582,Snack Mix - Nuts & Seeds,Food,0.62,2,Road
583,Chocolate Bag - Crisp,Food,0.45,2,Air
584,Spice Jar Set - Everyday,Food,0.9,2,Air
585,Frozen Veggie Pack - Broccoli,Food,1.2,2,Air
586,Smartphone - Rugged,Electronics,0.38,5,Air
587,Smartphone - Student,Electronics,0.3,5,Air
588,Tablet - Gaming,Electronics,0.68,4,Air
589,Tablet Device - Lite,Electronics,0.56,4,Air
590,Laptop - Student,Electronics,2.1,5,Air
591,Headphones - Bass,Electronics,0.34,4,Air
592,Bluetooth Speaker - Tower,Electronics,2.2,4,Road
593,Power Bank - Solar,Electronics,0.33,3,Air
594,USB Flash Drive - 8GB,Electronics,0.05,2,Air
595,Router - Long Range,Electronics,0.7,3,Road
596,LED Monitor 27" Curved,Electronics,5.2,4,Sea
597,Smart TV 58",Electronics,11.5,4,Sea
598,Graphic Tablet - Studio,Electronics,1.3,4,Air
599,Office Paper Ream - Recycled,Paper Product,2.0,1,Road
600,Notebook - Eco,Paper Product,0.44,1,Road
601,Book - Classic Literature,Paper Product,0.92,1,Road
602,Diary - Minimal,Paper Product,0.42,1,Road
603,Children Story Book - Heroes,Paper Product,0.46,1,Road
604,Coloring Book Set - Farm,Paper Product,1.08,1,Road
605,Recipe Book - Salads,Paper Product,0.64,1,Road
606,Planner Notebook - Compact,Paper Product,0.49,1,Air
607,Hardcover Novel - Sci-Fi,Paper Product,1.06,1,Road
608,Magazine Bundle - Business,Paper Product,0.89,1,Road
609,Perfume Bottle - Evening,Cosmetics,0.24,4,Road
610,Perfume Set - Luxury,Cosmetics,0.88,4,Road
611,Shampoo Bottle - Clarifying,Cosmetics,0.4,3,Road
612,Shampoo Pack - Smooth,Cosmetics,0.59,3,Road
613,Face Serum Bottle - Night Repair,Cosmetics,0.18,4,Road
614,Lipstick - Berry,Cosmetics,0.11,3,Road
615,Compact Powder - Warm Beige,Cosmetics,0.13,3,Road
616,Eyeshadow Kit - Rose,Cosmetics,0.24,3,Road
617,Nail Polish Set - Glitter Mix,Cosmetics,0.3,3,Road
618,Sunscreen Lotion SPF25,Cosmetics,0.31,2,Road
619,Beard Oil Bottle - Classic,Cosmetics,0.16,3,Road
620,Hair Gel Jar - Matte,Cosmetics,0.36,2,Road
621,Medicine Pack - Detox,Pharmacy,0.17,3,Air
622,Medicine Syrup - Multi Symptoms,Pharmacy,0.33,3,Air
623,Vitamin Bottle - Hair & Nails,Pharmacy,0.29,3,Road
624,Vitamin Box - Bone Health,Pharmacy,0.56,3,Road
625,First Aid Kit - Kids,Pharmacy,0.7,3,Road
626,Digital Thermometer - Dual Mode,Pharmacy,0.1,3,Air
627,Glucose Meter - Portable,Pharmacy,0.2,3,Air
628,Eye Drop Bottle - Anti Itch,Pharmacy,0.05,3,Air
629,Nasal Spray - Allergy,Pharmacy,0.08,3,Air
630,Bandage Roll - Waterproof,Pharmacy,0.22,2,Road
631,Water Bottle - Clear,Drinkware,0.6,3,Road
632,Travel Tumbler - Matte,Drinkware,0.47,3,Road
633,Thermos Flask - Grip,Drinkware,0.69,3,Road
634,Glass Bottle - Bistro,Drinkware,0.9,4,Sea
635,Wine Bottle - Sparkling,Drinkware,1.36,4,Sea
636,Juice Pack - Mixed Berry,Drinkware,1.03,3,Road
637,Energy Drink - Tropical,Drinkware,0.57,2,Road
638,Snack Pack - Nachos,Food,0.4,2,Road
639,Snack Bag - Onion,Food,0.3,2,Road
640,Snack Box - Home Pack,Food,1.05,2,Road
641,Chocolate Box - Praline,Food,0.66,2,Air
642,Cereal Box - Muesli,Food,0.58,2,Road
643,Cereal Packet - Fruit Mix,Food,0.5,2,Road
644,Tea Box - English Breakfast,Food,0.35,2,Air
645,Coffee Pack - Espresso,Food,0.39,2,Air
646,Granola Pack - Maple,Food,0.6,2,Road
647,Instant Noodles Pack - Veg,Food,0.5,2,Road
648,Rice Bag 7kg,Food,7.0,1,Sea
649,Sugar Pack 7kg,Food,7.0,1,Sea
650,Cookie Tin - Premium Mix,Food,1.3,2,Road
651,Protein Bar Pack - Caramel,Food,0.49,2,Road
652,Snack Mix - Protein,Food,0.63,2,Road
653,Chocolate Bag - Hazelnut Crunch,Food,0.46,2,Air
654,Spice Jar Set - Exotic,Food,0.94,2,Air
655,Frozen Veggie Pack - Mixed Beans,Food,1.25,2,Air
656,Smartphone - Fashion,Electronics,0.32,5,Air
657,Smartphone - Office Pro,Electronics,0.33,5,Air
658,Tablet - Slim,Electronics,0.59,4,Air
659,Tablet Device - Travel,Electronics,0.55,4,Air
660,Laptop - Executive,Electronics,2.7,5,Air
661,Headphones - Travel,Electronics,0.32,4,Air
662,Bluetooth Speaker - Home,Electronics,0.7,4,Road
663,Power Bank - Dual USB,Electronics,0.25,3,Air
664,USB Flash Drive - 512GB,Electronics,0.08,2,Air
665,Router - Smart,Electronics,0.68,3,Road
666,LED Monitor 31",Electronics,4.6,4,Sea
667,Smart TV 46",Electronics,9.0,4,Sea
668,Graphic Tablet - School,Electronics,0.95,4,Air
669,Office Paper Ream - Heavy,Paper Product,2.7,1,Road
670,Notebook - Journal,Paper Product,0.5,1,Road
671,Book - Poetry,Paper Product,0.88,1,Road
672,Diary - Magnetic,Paper Product,0.51,1,Road
673,Children Story Book - Fantasy,Paper Product,0.47,1,Road
674,Coloring Book Set - Robots,Paper Product,1.1,1,Road
675,Recipe Book - Soups,Paper Product,0.63,1,Road
676,Planner Notebook - Executive,Paper Product,0.56,1,Air
677,Hardcover Novel - Epic,Paper Product,1.1,1,Road
678,Magazine Bundle - Lifestyle,Paper Product,0.9,1,Road
679,Perfume Bottle - Day,Cosmetics,0.23,4,Road
680,Perfume Set - Weekend,Cosmetics,0.76,4,Road
681,Shampoo Bottle - Mild,Cosmetics,0.39,3,Road
682,Shampoo Pack - Volume Boost,Cosmetics,0.58,3,Road
683,Face Serum Bottle - Pore Tight,Cosmetics,0.17,4,Road
684,Lipstick - Coral,Cosmetics,0.1,3,Road
685,Compact Powder - Cool Beige,Cosmetics,0.12,3,Road
686,Eyeshadow Kit - Peach,Cosmetics,0.25,3,Road
687,Nail Polish Set - Quick Dry,Cosmetics,0.28,3,Road
688,Sunscreen Lotion SPF10,Cosmetics,0.27,2,Road
689,Beard Oil Bottle - Fresh,Cosmetics,0.15,3,Road
690,Hair Gel Jar - Extra Volume,Cosmetics,0.38,2,Road
691,Medicine Pack - Sleep Support,Pharmacy,0.16,3,Air
692,Medicine Syrup - Cold & Flu,Pharmacy,0.32,3,Air
693,Vitamin Bottle - Skin,Pharmacy,0.27,3,Road
694,Vitamin Box - Prenatal,Pharmacy,0.55,3,Road
695,First Aid Kit - Emergency,Pharmacy,0.85,3,Road
696,Digital Thermometer - Clinic,Pharmacy,0.11,3,Air
697,Glucose Meter - Standard,Pharmacy,0.22,3,Air
698,Eye Drop Bottle - Lubricant,Pharmacy,0.05,3,Air
699,Nasal Spray - Strong,Pharmacy,0.08,3,Air
700,Bandage Roll - Gentle,Pharmacy,0.2,2,Road
701,Water Bottle - Grip,Drinkware,0.72,3,Road
702,Travel Tumbler - Wide,Drinkware,0.5,3,Road
703,Thermos Flask - Classic,Drinkware,0.78,3,Road
704,Glass Bottle - Retro,Drinkware,0.89,4,Sea
705,Wine Bottle - Vintage Red,Drinkware,1.38,4,Sea
706,Juice Pack - Citrus Blend,Drinkware,1.04,3,Road
707,Energy Drink - Original,Drinkware,0.58,2,Road
708,Snack Pack - Classic Mix,Food,0.42,2,Road
709,Snack Bag - Sour,Food,0.29,2,Road
710,Snack Box - Mini,Food,0.9,2,Road
711,Chocolate Box - White,Food,0.57,2,Air
712,Cereal Box - Fiber,Food,0.56,2,Road
713,Cereal Packet - Nuts,Food,0.5,2,Road
714,Tea Box - Spiced,Food,0.34,2,Air
715,Coffee Pack - Strong,Food,0.38,2,Air
716,Granola Pack - Seed Mix,Food,0.62,2,Road
717,Instant Noodles Pack - Quick,Food,0.47,2,Road
718,Rice Bag 8kg,Food,8.0,1,Sea
719,Sugar Pack 8kg,Food,8.0,1,Sea
720,Cookie Tin - Everyday,Food,1.15,2,Road
721,Protein Bar Pack - Crunch,Food,0.5,2,Road
722,Snack Mix - Party,Food,0.65,2,Road
723,Chocolate Bag - Milk Crunch,Food,0.45,2,Air
724,Spice Jar Set - Kitchen,Food,0.91,2,Air
725,Frozen Veggie Pack - Spinach,Food,1.18,2,Air
726,Smartphone - Trend,Electronics,0.31,5,Air
727,Smartphone - Max Pro,Electronics,0.36,5,Air
728,Tablet - Office Pro,Electronics,0.66,4,Air
729,Tablet Device - School,Electronics,0.58,4,Air
730,Laptop - Home Use,Electronics,2.3,5,Air
731,Headphones - Sports,Electronics,0.31,4,Air
732,Bluetooth Speaker - Portable,Electronics,0.68,4,Road
733,Power Bank - Triple Port,Electronics,0.28,3,Air
734,USB Flash Drive - Duo,Electronics,0.06,2,Air
735,Router - Gaming Pro,Electronics,0.72,3,Road
736,LED Monitor 22",Electronics,3.6,4,Sea
737,Smart TV 44",Electronics,8.8,4,Sea
738,Graphic Tablet - Basic,Electronics,0.82,4,Air
739,Office Paper Ream - Office,Paper Product,2.2,1,Road
740,Notebook - Soft Cover,Paper Product,0.47,1,Road
741,Book - Thriller Collection,Paper Product,1.1,1,Road
742,Diary - Writer,Paper Product,0.52,1,Road
743,Children Story Book - Ocean,Paper Product,0.45,1,Road
744,Coloring Book Set - City,Paper Product,1.09,1,Road
745,Recipe Book - World Cuisine,Paper Product,0.7,1,Road
746,Planner Notebook - Workweek,Paper Product,0.53,1,Air
747,Hardcover Novel - Modern,Paper Product,1.03,1,Road
748,Magazine Bundle - Cars,Paper Product,0.88,1,Road
749,Perfume Bottle - Blossom,Cosmetics,0.22,4,Road
750,Perfume Set - Blossom,Cosmetics,0.8,4,Road
751,Shampoo Bottle - Daily Care,Cosmetics,0.41,3,Road
752,Shampoo Pack - Smooth & Shine,Cosmetics,0.6,3,Road
753,Face Serum Bottle - Glow,Cosmetics,0.18,4,Road
754,Lipstick - Rose,Cosmetics,0.11,3,Road
755,Compact Powder - Neutral,Cosmetics,0.13,3,Road
756,Eyeshadow Kit - Pastel,Cosmetics,0.26,3,Road
757,Nail Polish Set - Soft,Cosmetics,0.29,3,Road
758,Sunscreen Lotion SPF18,Cosmetics,0.29,2,Road
759,Beard Oil Bottle - Citrus,Cosmetics,0.16,3,Road
760,Hair Gel Jar - Flexible,Cosmetics,0.37,2,Road
761,Medicine Pack - Energy Boost,Pharmacy,0.17,3,Air
762,Medicine Syrup - Kids Fever,Pharmacy,0.28,3,Air
763,Vitamin Bottle - Joint,Pharmacy,0.3,3,Road
764,Vitamin Box - Daily Plus,Pharmacy,0.57,3,Road
765,First Aid Kit - Large,Pharmacy,0.95,3,Road
766,Digital Thermometer - Touch,Pharmacy,0.11,3,Air
767,Glucose Meter - Premium,Pharmacy,0.25,3,Air
768,Eye Drop Bottle - Soothing,Pharmacy,0.05,3,Air
769,Nasal Spray - Comfort,Pharmacy,0.08,3,Air
770,Bandage Roll - Soft,Pharmacy,0.21,2,Road
771,Water Bottle - Colored,Drinkware,0.7,3,Road
772,Travel Tumbler - Slim,Drinkware,0.45,3,Road
773,Thermos Flask - Family,Drinkware,0.82,3,Road
774,Glass Bottle - Thick,Drinkware,0.93,4,Sea
775,Wine Bottle - House Red,Drinkware,1.34,4,Sea
776,Juice Pack - Mango,Drinkware,1.02,3,Road
777,Energy Drink - Energy Max,Drinkware,0.59,2,Road
778,Snack Pack - Light Salt,Food,0.39,2,Road
779,Snack Bag - Pepper,Food,0.3,2,Road
780,Snack Box - Entertainment,Food,1.1,2,Road
781,Chocolate Box - Assorted Nuts,Food,0.69,2,Air
782,Cereal Box - Multigrain,Food,0.59,2,Road
783,Cereal Packet - Banana,Food,0.51,2,Road
784,Tea Box - Classic,Food,0.35,2,Air
785,Coffee Pack - Mocha,Food,0.39,2,Air
786,Granola Pack - Honey Nut,Food,0.61,2,Road
787,Instant Noodles Pack - Teriyaki,Food,0.52,2,Road
788,Rice Bag 9kg,Food,9.0,1,Sea
789,Sugar Pack 9kg,Food,9.0,1,Sea
790,Cookie Tin - Gift Pack,Food,1.28,2,Road
791,Protein Bar Pack - Cocoa,Food,0.51,2,Road
792,Snack Mix - Mix Nuts,Food,0.66,2,Road
793,Chocolate Bag - Nougat,Food,0.47,2,Air
794,Spice Jar Set - BBQ,Food,0.93,2,Air
795,Frozen Veggie Pack - French Beans,Food,1.22,2,Air
796,Smartphone - Youth,Electronics,0.3,5,Air
797,Smartphone - Max Ultra,Electronics,0.37,5,Air
798,Tablet - Media Pro,Electronics,0.68,4,Air
799,Tablet Device - Reader,Electronics,0.54,4,Air
800,Laptop - Ultra Slim,Electronics,1.8,5,Air
801,Headphones - Studio Pro,Electronics,0.41,4,Air
802,Bluetooth Speaker - Max,Electronics,1.5,4,Road
803,Power Bank - Quick,Electronics,0.29,3,Air
804,USB Flash Drive - Secure,Electronics,0.07,2,Air
805,Router - Dual Antenna,Electronics,0.69,3,Road
806,LED Monitor 24" Slim,Electronics,3.9,4,Sea
807,Smart TV 60",Electronics,12.2,4,Sea
808,Graphic Tablet - Advanced,Electronics,1.25,4,Air
809,Office Paper Ream - White,Paper Product,2.1,1,Road
810,Notebook - Large,Paper Product,0.55,1,Road
811,Book - Detective,Paper Product,0.96,1,Road
812,Diary - Planner,Paper Product,0.53,1,Road
813,Children Story Book - Dinosaurs,Paper Product,0.48,1,Road
814,Coloring Book Set - Space,Paper Product,1.13,1,Road
815,Recipe Book - Healthy Eating,Paper Product,0.71,1,Road
816,Planner Notebook - Yearly,Paper Product,0.57,1,Air
817,Hardcover Novel - Classic,Paper Product,1.09,1,Road
818,Magazine Bundle - Cooking,Paper Product,0.87,1,Road
819,Perfume Bottle - Night Bloom,Cosmetics,0.25,4,Road
820,Perfume Set - Night Bloom,Cosmetics,0.86,4,Road
821,Shampoo Bottle - Hydrating,Cosmetics,0.42,3,Road
822,Shampoo Pack - Thick Hair,Cosmetics,0.62,3,Road
823,Face Serum Bottle - Youth,Cosmetics,0.19,4,Road
824,Lipstick - Deep Red,Cosmetics,0.11,3,Road
825,Compact Powder - Fair,Cosmetics,0.12,3,Road
826,Eyeshadow Kit - Jewel,Cosmetics,0.27,3,Road
827,Nail Polish Set - Bold,Cosmetics,0.3,3,Road
828,Sunscreen Lotion SPF35,Cosmetics,0.33,2,Road
829,Beard Oil Bottle - Ocean,Cosmetics,0.17,3,Road
830,Hair Gel Jar - Glossy,Cosmetics,0.38,2,Road
831,Medicine Pack - Metabolism,Pharmacy,0.17,3,Air
832,Medicine Syrup - Bronchial,Pharmacy,0.33,3,Air
833,Vitamin Bottle - Detox,Pharmacy,0.29,3,Road
834,Vitamin Box - Sleep,Pharmacy,0.58,3,Road
835,First Aid Kit - Premium Home,Pharmacy,1.0,3,Road
836,Digital Thermometer - Bluetooth,Pharmacy,0.12,3,Air
837,Glucose Meter - Wireless,Pharmacy,0.26,3,Air
838,Eye Drop Bottle - Allergy Care,Pharmacy,0.05,3,Air
839,Nasal Spray - Fresh Air,Pharmacy,0.09,3,Air
840,Bandage Roll - Soft Grip,Pharmacy,0.22,2,Road
841,Water Bottle - Gradient,Drinkware,0.73,3,Road
842,Travel Tumbler - Grip Handle,Drinkware,0.49,3,Road
843,Thermos Flask - Duo,Drinkware,0.84,3,Road
844,Glass Bottle - Tall,Drinkware,0.94,4,Sea
845,Wine Bottle - Premium Blend,Drinkware,1.37,4,Sea
846,Juice Pack - Guava,Drinkware,1.01,3,Road
847,Energy Drink - Max Power,Drinkware,0.6,2,Road
848,Snack Pack - Crunchy Mix,Food,0.43,2,Road
849,Snack Bag - Spicy Lime,Food,0.31,2,Road
850,Snack Box - Combo,Food,1.2,2,Road
851,Chocolate Box - Fruit & Nut,Food,0.7,2,Air
852,Cereal Box - Honey Oats,Food,0.61,2,Road
853,Cereal Packet - Cinnamon,Food,0.52,2,Road
854,Tea Box - Mint,Food,0.34,2,Air
855,Coffee Pack - Caramel,Food,0.4,2,Air
856,Granola Pack - Cranberry,Food,0.63,2,Road
857,Instant Noodles Pack - Tomato,Food,0.53,2,Road
858,Rice Bag 10kg Premium,Food,10.0,1,Sea
859,Sugar Pack 10kg Premium,Food,10.0,1,Sea
860,Cookie Tin - Choco Mix,Food,1.32,2,Road
861,Protein Bar Pack - Fruit,Food,0.52,2,Road
862,Snack Mix - Deluxe,Food,0.68,2,Road
863,Chocolate Bag - Mixed,Food,0.48,2,Air
864,Spice Jar Set - Kitchen Pro,Food,0.95,2,Air
865,Frozen Veggie Pack - Stir Fry,Food,1.26,2,Air
866,Smartphone - Ultra Camera,Electronics,0.35,5,Air
867,Smartphone - Long Life,Electronics,0.34,5,Air
868,Tablet - Artist,Electronics,0.7,4,Air
869,Tablet Device - Office Slim,Electronics,0.6,4,Air
870,Laptop - Heavy Duty,Electronics,3.4,5,Air
871,Headphones - DJ,Electronics,0.42,4,Air
872,Bluetooth Speaker - Rugged,Electronics,1.6,4,Road
873,Power Bank - Rugged,Electronics,0.34,3,Air
874,USB Flash Drive - Compact,Electronics,0.06,2,Air
875,Router - Tri-Band,Electronics,0.75,3,Road
876,LED Monitor 30",Electronics,4.8,4,Sea
877,Smart TV 62",Electronics,12.8,4,Sea
878,Graphic Tablet - Pro Studio,Electronics,1.35,4,Air
879,Office Paper Ream - Smooth,Paper Product,2.4,1,Road
880,Notebook - Classic,Paper Product,0.51,1,Road
881,Book - Collection,Paper Product,1.2,1,Road
882,Diary - Premium,Paper Product,0.56,1,Road
883,Children Story Book - Princess,Paper Product,0.49,1,Road
884,Coloring Book Set - Fantasy,Paper Product,1.12,1,Road
885,Recipe Book - Desserts,Paper Product,0.72,1,Road
886,Planner Notebook - Office,Paper Product,0.55,1,Air
887,Hardcover Novel - Bestseller,Paper Product,1.11,1,Road
888,Magazine Bundle - Mixed,Paper Product,0.9,1,Road
889,Perfume Bottle - Spring,Cosmetics,0.23,4,Road
890,Perfume Set - Spring,Cosmetics,0.82,4,Road
891,Shampoo Bottle - Color Care,Cosmetics,0.43,3,Road
892,Shampoo Pack - Gentle,Cosmetics,0.61,3,Road
893,Face Serum Bottle - Firming,Cosmetics,0.19,4,Road
894,Lipstick - Soft Pink,Cosmetics,0.11,3,Road
895,Compact Powder - Beige Sand,Cosmetics,0.13,3,Road
896,Eyeshadow Kit - Neutral,Cosmetics,0.26,3,Road
897,Nail Polish Set - Fashion,Cosmetics,0.3,3,Road
898,Sunscreen Lotion SPF28,Cosmetics,0.3,2,Road
899,Beard Oil Bottle - Forest,Cosmetics,0.17,3,Road
900,Hair Gel Jar - Sport,Cosmetics,0.39,2,Road
901,Medicine Pack - Heart Health,Pharmacy,0.18,3,Air
902,Medicine Syrup - Kids Cold,Pharmacy,0.29,3,Air
903,Vitamin Bottle - Vision,Pharmacy,0.28,3,Road
904,Vitamin Box - Senior Care,Pharmacy,0.59,3,Road
905,First Aid Kit - Universal,Pharmacy,1.05,3,Road
906,Digital Thermometer - Pro,Pharmacy,0.12,3,Air
907,Glucose Meter - USB,Pharmacy,0.27,3,Air
908,Eye Drop Bottle - Ultra Moist,Pharmacy,0.05,3,Air
909,Nasal Spray - Relief,Pharmacy,0.09,3,Air
910,Bandage Roll - Stretch,Pharmacy,0.23,2,Road
911,Water Bottle - Office,Drinkware,0.71,3,Road
912,Travel Tumbler - Sipper,Drinkware,0.46,3,Road
913,Thermos Flask - Premium,Drinkware,0.83,3,Road
914,Glass Bottle - Clear,Drinkware,0.92,4,Sea
915,Wine Bottle - Classic Blend,Drinkware,1.35,4,Sea
916,Juice Pack - Orange,Drinkware,1.02,3,Road
917,Energy Drink - Blue,Drinkware,0.59,2,Road
918,Snack Pack - Tandoori,Food,0.41,2,Road
919,Snack Bag - Herb,Food,0.3,2,Road
920,Snack Box - Friends Pack,Food,1.18,2,Road
921,Chocolate Box - Crispy,Food,0.68,2,Air
922,Cereal Box - Kids Honey,Food,0.57,2,Road
923,Cereal Packet - Almond,Food,0.51,2,Road
924,Tea Box - Assam,Food,0.36,2,Air
925,Coffee Pack - Strong Roast,Food,0.4,2,Air
926,Granola Pack - Cashew,Food,0.62,2,Road
927,Instant Noodles Pack - Masala,Food,0.53,2,Road
928,Rice Bag 5kg Premium,Food,5.0,1,Sea
929,Sugar Pack 5kg Premium,Food,5.0,1,Sea
930,Cookie Tin - Classic,Food,1.2,2,Road
931,Protein Bar Pack - Berry,Food,0.52,2,Road
932,Snack Mix - Travel,Food,0.64,2,Road
933,Chocolate Bag - Truffle,Food,0.47,2,Air
934,Spice Jar Set - Premium Mix,Food,0.96,2,Air
935,Frozen Veggie Pack - Garden Mix,Food,1.27,2,Air
936,Smartphone - Entry,Electronics,0.29,5,Air
937,Smartphone - Performance,Electronics,0.35,5,Air
938,Tablet - Standard,Electronics,0.6,4,Air
939,Tablet Device - Compact,Electronics,0.53,4,Air
940,Laptop - Compact,Electronics,2.0,5,Air
941,Headphones - Wireless Pro,Electronics,0.36,4,Air
942,Bluetooth Speaker - Barrel,Electronics,1.2,4,Road
943,Power Bank - Ultra Slim,Electronics,0.2,3,Air
944,USB Flash Drive - Metal,Electronics,0.06,2,Air
945,Router - Compact,Electronics,0.5,3,Road
946,LED Monitor 26",Electronics,4.2,4,Sea
947,Smart TV 54",Electronics,10.8,4,Sea
948,Graphic Tablet - Portable,Electronics,0.9,4,Air
949,Office Paper Ream - Standard,Paper Product,2.2,1,Road
950,Notebook - Medium,Paper Product,0.5,1,Road
951,Book - Novel Set,Paper Product,1.15,1,Road
952,Diary - A5,Paper Product,0.48,1,Road
953,Children Story Book - Heroes 2,Paper Product,0.47,1,Road
954,Coloring Book Set - Jungle,Paper Product,1.1,1,Road
955,Recipe Book - Breakfast,Paper Product,0.69,1,Road
956,Planner Notebook - Student,Paper Product,0.52,1,Air
957,Hardcover Novel - Limited,Paper Product,1.12,1,Road
958,Magazine Bundle - Art,Paper Product,0.86,1,Road
959,Perfume Bottle - Fresh Air,Cosmetics,0.22,4,Road
960,Perfume Set - Fresh Air,Cosmetics,0.81,4,Road
961,Shampoo Bottle - Quick Wash,Cosmetics,0.4,3,Road
962,Shampoo Pack - Family Care,Cosmetics,0.63,3,Road
963,Face Serum Bottle - Daily Care,Cosmetics,0.18,4,Road
964,Lipstick - Wine,Cosmetics,0.11,3,Road
965,Compact Powder - Honey,Cosmetics,0.13,3,Road
966,Eyeshadow Kit - Warm,Cosmetics,0.25,3,Road
967,Nail Polish Set - Classic Red,Cosmetics,0.29,3,Road
968,Sunscreen Lotion SPF22,Cosmetics,0.29,2,Road
