CO2 Emission per kg (estimated),Recyclability (%),Recycled Content (%),Reusability (%),Biodegradation Time (days),Load Handling Score,Moisture Resistance Score,Thermal Resistance Score,Cost per Unit (USD),Material Type_Cardboard,Material Type_Paper/Bio-Based,Material Type_Plastic,Material Type_Steel,Packaging Type_Bubble Wrap (Minimal Use),Packaging Type_Cardboard Boxes,Packaging Type_Foldable & Stackable Containers,Packaging Type_Plastic Totes & Pallets,Packaging Type_Protective Fillers (Paper/Biodegradable),Packaging Type_Steel Racks & Containers,Supplier Region_AMERICAS,Supplier Region_APAC,Supplier Region_EMEA,Supplier Region_EU,Supplier Region_LATAM,Supplier Region_ROW
0.01010101010101,0.977777777777778,0.9999999999999998,0.2783505154639175,0.0004884086204121,0.2222222222222222,0.2222222222222222,0.125,0.0885780885780886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4242424242424243,0.6444444444444444,0.3972602739726027,0.9278350515463918,0.1060179712171919,0.7777777777777777,0.6666666666666665,0.625,0.6033411033411035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.917808219178082,0.268041237113402,0.0007714636163328,0.2222222222222222,0.1111111111111111,0.125,0.0501165501165501,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.01010101010101,1.0,0.9589041095890408,0.3092783505154639,0.0005050589142898,0.2222222222222222,0.1111111111111111,0.0,0.0703185703185703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.915824915824916,0.8666666666666667,0.6438356164383561,0.9587628865979382,0.898732912635908,0.7777777777777777,0.8888888888888888,0.75,0.9887334887334888,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0774410774410774,0.977777777777778,0.8082191780821917,0.5051546391752577,0.0011710706693973,0.3333333333333333,0.3333333333333333,0.375,0.1138306138306138,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0808080808080808,1.0,0.7671232876712328,0.4432989690721649,0.0008658152816397,0.5555555555555556,0.2222222222222222,0.375,0.0967365967365967,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3905723905723905,0.6666666666666667,0.273972602739726,0.8556701030927835,0.2892655555370552,0.6666666666666665,0.8888888888888888,0.75,0.4860139860139861,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3771043771043771,0.1333333333333333,0.0136986301369863,0.0927835051546391,0.3981862279869239,0.6666666666666665,0.7777777777777777,0.5,0.0485625485625485,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4444444444444445,0.6888888888888889,0.3972602739726027,0.9587628865979382,0.1400789223929802,0.6666666666666665,0.7777777777777777,0.625,0.5466200466200467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3838383838383838,0.8222222222222224,0.3013698630136985,0.8865979381443299,0.3436676157334177,0.7777777777777777,0.8888888888888888,0.625,0.4650349650349651,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4074074074074074,0.8666666666666667,0.3150684931506849,0.865979381443299,0.1987989588016228,0.7777777777777777,0.6666666666666665,0.625,0.4405594405594406,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4175084175084175,0.8222222222222224,0.3698630136986301,0.9690721649484536,0.2381436032345971,0.6666666666666665,0.6666666666666665,0.5,0.5594405594405595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0774410774410774,1.0,0.7671232876712328,0.4845360824742267,0.0006715618530667,0.4444444444444445,0.2222222222222222,0.125,0.0963480963480963,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9663299663299664,0.8888888888888888,0.7123287671232876,0.9896907216494844,0.4188214921993373,0.7777777777777777,1.0,0.875,0.9487179487179488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3703703703703703,0.7777777777777777,0.3561643835616437,0.9278350515463918,0.3711184002397642,0.8888888888888888,0.6666666666666665,0.5,0.6021756021756023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0033670033670033,1.0,0.9726027397260272,0.3092783505154639,0.0005883103836782,0.1111111111111111,0.1111111111111111,0.25,0.067987567987568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0909090909090909,0.8666666666666667,0.7945205479452053,0.4639175257731959,0.0006826620489851,0.4444444444444445,0.2222222222222222,0.25,0.1169386169386169,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.074074074074074,0.8444444444444446,0.7945205479452053,0.4639175257731959,0.0013375736081741,0.5555555555555556,0.3333333333333333,0.375,0.1017871017871018,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3737373737373737,0.711111111111111,0.3972602739726027,0.9484536082474226,0.1713870249809909,0.8888888888888888,0.7777777777777777,0.625,0.5621600621600622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.404040404040404,0.711111111111111,0.3013698630136985,0.8865979381443299,0.3777507673010428,0.7777777777777777,0.8888888888888888,0.75,0.4584304584304585,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3872053872053872,0.6888888888888889,0.4246575342465753,0.9896907216494844,0.1399346198460403,0.6666666666666665,0.7777777777777777,0.625,0.5516705516705518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0067340067340067,1.0,0.9589041095890408,0.3092783505154639,0.0008103143020474,0.1111111111111111,0.2222222222222222,0.25,0.0773115773115773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0639730639730639,1.0,0.8082191780821917,0.4639175257731959,0.0015484773306248,0.4444444444444445,0.3333333333333333,0.25,0.1204351204351204,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4444444444444445,0.3111111111111111,0.1232876712328767,0.0927835051546391,0.3660511608029881,0.8888888888888888,0.8888888888888888,0.625,0.0641025641025641,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0808080808080808,0.9333333333333332,0.7534246575342465,0.4845360824742267,0.0016705794857279,0.4444444444444445,0.4444444444444445,0.25,0.106060606060606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9090909090909092,0.8666666666666667,0.6986301369863013,0.9896907216494844,0.5748069953434679,0.8888888888888888,1.0,0.875,0.9483294483294484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3703703703703703,0.5999999999999999,0.3698630136986301,0.9278350515463918,0.1624680175605099,0.6666666666666665,0.8888888888888888,0.5,0.5788655788655789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3838383838383838,0.6888888888888889,0.2054794520547945,0.9175257731958762,0.0605182681474328,0.7777777777777777,0.6666666666666665,0.5,0.480963480963481,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0774410774410774,1.0,0.7671232876712328,0.5154639175257731,0.0006771119510259,0.3333333333333333,0.4444444444444445,0.25,0.1017871017871018,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9595959595959596,0.8444444444444446,0.6849315068493149,0.979381443298969,0.5523790494902235,0.7777777777777777,1.0,0.75,0.9895104895104896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0067340067340067,1.0,0.917808219178082,0.2989690721649484,0.0008047642040882,0.1111111111111111,0.1111111111111111,0.25,0.0703185703185703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0808080808080808,0.911111111111111,0.8493150684931505,0.4742268041237113,0.0013542239020518,0.5555555555555556,0.3333333333333333,0.25,0.1153846153846154,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.404040404040404,0.6444444444444444,0.3698630136986301,0.9690721649484536,0.2297518551202428,0.7777777777777777,0.6666666666666665,0.625,0.6041181041181042,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0841750841750841,0.977777777777778,0.7945205479452053,0.4639175257731959,0.000388506857146,0.5555555555555556,0.3333333333333333,0.25,0.1122766122766123,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3973063973063973,0.3111111111111111,0.0958904109589041,0.1237113402061855,0.2801522946880012,0.8888888888888888,0.6666666666666665,0.5,0.0435120435120435,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0707070707070706,0.977777777777778,0.7945205479452053,0.5051546391752577,0.0011710706693973,0.4444444444444445,0.3333333333333333,0.25,0.1006216006216006,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01010101010101,1.0,0.8630136986301369,0.3092783505154639,0.0007437131265366,0.2222222222222222,0.0,0.25,0.0644910644910645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0673400673400673,0.9333333333333332,0.780821917808219,0.4948453608247423,0.0009379665551096,0.4444444444444445,0.2222222222222222,0.375,0.1204351204351204,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0774410774410774,0.9333333333333332,0.8630136986301369,0.5051546391752577,0.0005494596979636,0.4444444444444445,0.4444444444444445,0.25,0.106060606060606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3905723905723905,0.6444444444444444,0.4109589041095889,0.9587628865979382,0.1398402681807334,0.7777777777777777,0.7777777777777777,0.625,0.5609945609945611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4175084175084175,0.6666666666666667,0.2328767123287671,0.9381443298969072,0.4674792010078977,0.7777777777777777,0.7777777777777777,0.5,0.4860139860139861,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0774410774410774,0.977777777777778,0.8082191780821917,0.4639175257731959,0.0012265716489896,0.3333333333333333,0.3333333333333333,0.375,0.0998445998445998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9090909090909092,0.8666666666666667,0.6438356164383561,0.9587628865979382,0.8520399385049147,0.8888888888888888,0.8888888888888888,0.875,0.9615384615384616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0067340067340067,1.0,0.917808219178082,0.3195876288659793,0.0008214144979658,0.0,0.1111111111111111,0.125,0.0889665889665889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3703703703703703,0.1555555555555554,0.0273972602739726,0.0927835051546391,0.4134933981584774,0.6666666666666665,0.7777777777777777,0.5,0.0501165501165501,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4242424242424243,0.5999999999999999,0.273972602739726,0.865979381443299,0.2053813749812684,0.6666666666666665,0.6666666666666665,0.5,0.4860139860139861,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4107744107744108,0.8444444444444446,0.3972602739726027,0.9175257731958762,0.1770980757810375,0.7777777777777777,0.6666666666666665,0.625,0.5516705516705518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4074074074074074,0.5777777777777777,0.2054794520547945,0.9175257731958762,0.3464482148109914,0.7777777777777777,0.8888888888888888,0.75,0.4689199689199689,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0841750841750841,1.0,0.8356164383561644,0.4845360824742267,0.0006826620489851,0.3333333333333333,0.3333333333333333,0.25,0.1076146076146076,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3905723905723905,0.7777777777777777,0.3835616438356165,0.9381443298969072,0.4269856862973631,0.6666666666666665,0.6666666666666665,0.625,0.5609945609945611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9360269360269362,0.911111111111111,0.6712328767123288,0.979381443298969,0.5025946707959396,0.8888888888888888,1.0,0.75,0.97979797979798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8666666666666667,0.9041095890410956,0.3092783505154639,0.0005272593061267,0.2222222222222222,0.2222222222222222,0.125,0.0866355866355866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4175084175084175,0.8666666666666667,0.3972602739726027,0.9587628865979382,0.2221093702303845,0.6666666666666665,0.6666666666666665,0.625,0.5843045843045844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9393939393939394,0.977777777777778,0.7123287671232876,0.979381443298969,0.8755779039500048,1.0,0.8888888888888888,0.875,0.9370629370629372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4444444444444445,0.711111111111111,0.273972602739726,0.8865979381443299,0.3790439401255432,0.8888888888888888,0.7777777777777777,0.75,0.4852369852369853,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0774410774410774,1.0,0.780821917808219,0.4536082474226804,0.0006993123428628,0.5555555555555556,0.4444444444444445,0.375,0.0994560994560994,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.430976430976431,0.6666666666666667,0.3972602739726027,0.9690721649484536,0.2297518551202428,0.8888888888888888,0.5555555555555556,0.625,0.5621600621600622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.404040404040404,0.711111111111111,0.3835616438356165,0.9484536082474226,0.1570566720502617,0.7777777777777777,0.8888888888888888,0.625,0.6037296037296038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4074074074074074,0.4888888888888889,0.1232876712328767,0.0927835051546391,0.1752221426708181,0.7777777777777777,0.7777777777777777,0.75,0.047008547008547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0774410774410774,0.977777777777778,0.7671232876712328,0.5154639175257731,0.000388506857146,0.5555555555555556,0.4444444444444445,0.125,0.1076146076146076,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4074074074074074,0.5777777777777777,0.2602739726027397,0.9175257731958762,0.3350982644843681,0.7777777777777777,0.8888888888888888,0.5,0.4584304584304585,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0909090909090909,1.0,0.821917808219178,0.4742268041237113,0.0009879174367427,0.4444444444444445,0.2222222222222222,0.125,0.1107226107226107,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0067340067340067,0.977777777777778,0.9726027397260272,0.2989690721649484,0.0006715618530667,0.1111111111111111,0.2222222222222222,0.25,0.0905205905205905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9595959595959596,0.8888888888888888,0.6986301369863013,0.9896907216494844,0.4188214921993373,0.8888888888888888,0.8888888888888888,0.875,0.9487179487179488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0774410774410774,1.0,0.7945205479452053,0.5154639175257731,0.0007603634204143,0.4444444444444445,0.3333333333333333,0.375,0.1227661227661227,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3804713804713804,0.7333333333333334,0.3698630136986301,0.9278350515463918,0.3091904072106872,0.6666666666666665,0.7777777777777777,0.5,0.5718725718725719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9461279461279462,0.6888888888888889,0.6986301369863013,0.9690721649484536,0.6273386725275701,0.7777777777777777,0.8888888888888888,0.875,0.9327894327894328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0774410774410774,0.977777777777778,0.821917808219178,0.4845360824742267,0.0011044694938865,0.5555555555555556,0.2222222222222222,0.25,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0067340067340067,0.9555555555555556,0.9589041095890408,0.2783505154639175,0.0007437131265366,0.2222222222222222,0.2222222222222222,0.125,0.085081585081585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3838383838383838,0.7777777777777777,0.2328767123287671,0.8762886597938144,0.4782574912447204,0.7777777777777777,0.6666666666666665,0.625,0.4588189588189588,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4343434343434343,0.4888888888888889,0.1095890410958904,0.0515463917525773,0.3360140306476409,0.7777777777777777,0.8888888888888888,0.625,0.0407925407925408,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3939393939393939,0.8888888888888888,0.3972602739726027,0.9587628865979382,0.1224684615683466,0.7777777777777777,0.6666666666666665,0.5,0.5609945609945611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.9041095890410956,0.2886597938144329,0.0006105107755151,0.0,0.1111111111111111,0.125,0.054001554001554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0774410774410774,0.9333333333333332,0.7534246575342465,0.4948453608247423,0.0016705794857279,0.3333333333333333,0.4444444444444445,0.25,0.106060606060606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.074074074074074,0.911111111111111,0.7671232876712328,0.4536082474226804,0.0006715618530667,0.5555555555555556,0.4444444444444445,0.125,0.1107226107226107,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3771043771043771,0.711111111111111,0.3698630136986301,0.9587628865979382,0.1858949810464154,0.8888888888888888,0.6666666666666665,0.5,0.6033411033411035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0808080808080808,0.977777777777778,0.821917808219178,0.5051546391752577,0.0011710706693973,0.5555555555555556,0.2222222222222222,0.375,0.1138306138306138,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.404040404040404,0.7333333333333334,0.2054794520547945,0.8762886597938144,0.2301015112916743,0.6666666666666665,0.6666666666666665,0.625,0.4852369852369853,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3771043771043771,0.8222222222222224,0.3698630136986301,0.9278350515463918,0.2381436032345971,0.8888888888888888,0.6666666666666665,0.625,0.5594405594405595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0808080808080808,0.8888888888888888,0.7671232876712328,0.4639175257731959,0.0013542239020518,0.5555555555555556,0.3333333333333333,0.375,0.1153846153846154,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9595959595959596,0.8666666666666667,0.6849315068493149,0.9690721649484536,0.5523790494902235,0.8888888888888888,0.8888888888888888,0.875,0.9895104895104896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4444444444444445,0.5111111111111111,0.1232876712328767,0.0515463917525773,0.3552784206641247,0.6666666666666665,0.7777777777777777,0.5,0.0407925407925408,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0774410774410774,0.9555555555555556,0.7671232876712328,0.5154639175257731,0.0006771119510259,0.4444444444444445,0.4444444444444445,0.25,0.1017871017871018,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.367003367003367,0.7555555555555555,0.3972602739726027,0.9587628865979382,0.1570566720502617,0.8888888888888888,0.8888888888888888,0.625,0.6037296037296038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.404040404040404,0.8444444444444446,0.3972602739726027,0.9484536082474226,0.1713870249809909,0.6666666666666665,0.6666666666666665,0.5,0.5621600621600622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.404040404040404,0.6666666666666667,0.2054794520547945,0.9381443298969072,0.2232193898222303,0.8888888888888888,0.8888888888888888,0.5,0.4518259518259518,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0033670033670033,0.977777777777778,0.9315068493150684,0.2886597938144329,0.0004051571510237,0.1111111111111111,0.1111111111111111,0.125,0.067987567987568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0841750841750841,0.9333333333333332,0.821917808219178,0.4742268041237113,0.0009879174367427,0.4444444444444445,0.2222222222222222,0.125,0.1107226107226107,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4208754208754209,0.7777777777777777,0.3698630136986301,0.9278350515463918,0.1858949810464154,0.6666666666666665,0.7777777777777777,0.5,0.6033411033411035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.404040404040404,0.6666666666666667,0.3150684931506849,0.865979381443299,0.1987989588016228,0.8888888888888888,0.7777777777777777,0.75,0.4405594405594406,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8585858585858587,0.8666666666666667,0.6986301369863013,0.9896907216494844,0.5748069953434679,0.7777777777777777,0.8888888888888888,0.875,0.9483294483294484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3939393939393939,0.8888888888888888,0.3835616438356165,0.9381443298969072,0.4269856862973631,0.7777777777777777,0.8888888888888888,0.5,0.5609945609945611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.404040404040404,0.7999999999999998,0.3972602739726027,0.9587628865979382,0.2221093702303845,0.6666666666666665,0.6666666666666665,0.5,0.5843045843045844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4175084175084175,0.1555555555555554,0.0273972602739726,0.0927835051546391,0.4134933981584774,0.7777777777777777,0.6666666666666665,0.625,0.0501165501165501,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0875420875420875,0.9555555555555556,0.7671232876712328,0.4639175257731959,0.0012265716489896,0.5555555555555556,0.3333333333333333,0.25,0.0998445998445998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3973063973063973,0.6888888888888889,0.273972602739726,0.8556701030927835,0.2892655555370552,0.7777777777777777,0.8888888888888888,0.5,0.4860139860139861,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9595959595959596,0.7333333333333334,0.7123287671232876,0.979381443298969,0.8755779039500048,0.7777777777777777,1.0,0.875,0.9370629370629372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0808080808080808,0.9333333333333332,0.780821917808219,0.4948453608247423,0.0016705794857279,0.3333333333333333,0.2222222222222222,0.125,0.106060606060606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
