Unnamed: 0,Recyclability (%),Recycled Content (%),Reusability (%),Biodegradation Time (days),End-of-Life Disposal (%),Carbon Footprint (kg CO2/unit),CO2 Emission per kg (estimated),Waste Reduction Impact (%),Sustainability Target Progress (%),Load Handling Score,Moisture Resistance Score,Thermal Resistance Score,Cost per Unit (USD),Annual Usage (units),Total Material Weight (tons),Supplier Sustainability Compliance (%),Material ID,Packaging Type,Material Type,Suitable Product Categories,Recommended Packaging Use Cases,Supplier Region,Recyclability Category,suitability_score,predicted_score,rank
301,0.3949156141581653,-0.7170606415876387,1.1258189307359407,0.3136828714777965,0.3533323999329009,0.0444865724986143,0.5169877337745452,0.8667338792234385,-0.2221060784616492,0.2399615842914376,0.7875563180993618,0.1622139047750223,0.8485879326643999,-0.6806181003451727,-0.1603693532211897,-0.2018532508684273,0.8531662539768642,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,1.4392804857026436,1.0149634248429074,12.882744172580553,12.882744172580539,95.0
316,0.8614241174327224,0.9934666180489542,-0.5121053619954099,-0.8424729811603229,-0.7281330975832442,-0.5312474191582099,-0.9020358896587118,-0.5820166530330763,0.6674218680729562,-0.7175088956041015,-1.2417607931157453,-0.9094615644763532,-0.8191705169364861,1.3452147866263884,-0.3390053119897212,0.0734322317034054,0.9817842822145824,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,-1.3916314725440362,-0.9852571782621392,12.805100875464667,12.805100875464642,96.0
314,0.6281698657954439,0.7342958211343189,-0.5469548150322472,-0.8400392534854911,-0.54788884799722,-0.6115823947382321,-0.8742118970423735,-0.4371415998074248,0.2226578948056535,-0.7175088956041015,-0.4300339486297024,-0.9094615644763532,-0.847437609302603,1.3137077275389388,-0.3772844460115494,-0.47713873344026,0.9646352117828866,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,0.3069157024039716,-0.9852571782621392,12.769580220091747,12.769580220091727,97.0
303,-1.1212370214841456,-1.1317339166510552,0.88187275947808,0.7845010108832998,0.5335766495189251,-0.250075004628133,0.5308997300827144,0.432108719546484,-0.7780610450457777,1.197432064186977,0.7875563180993618,1.2338893740263976,0.4344750295007901,-0.3735083678166167,-0.0610258863550166,0.0734322317034054,0.8703153244085599,-0.132984304164243,0.6946906136791137,-0.555856098162045,-0.5157698192777251,-1.3916314725440362,1.0149634248429074,12.75657626307617,12.756576263076155,98.0
300,-0.7713556440282276,-1.2354022354169092,0.7076254942938938,0.5681426205907588,0.5335766495189251,-0.2366858420314626,0.3917797670010224,0.5045462461593098,-0.3332970717784749,1.197432064186977,0.7875563180993618,0.6980516394007099,0.4966626327062468,-0.3800489791337029,0.0620141872865739,1.3122169032766529,0.8445917187610162,-0.132984304164243,0.6946906136791137,-0.555856098162045,-0.5157698192777251,-0.2592666892453643,1.0149634248429074,12.724715983190217,12.724715983190201,99.0
298,-0.7713556440282276,-0.6133923228217846,1.021270571625429,0.2339918108363618,0.1730881503468767,0.0310974099019439,0.4056917633091916,0.7942963526106128,0.6674218680729562,1.197432064186977,0.3816928958563403,0.1622139047750223,0.8924019258318809,-0.6340489477675189,-0.0601144784021159,1.1745741619907364,0.8274426483293205,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,-0.8254490808947003,1.0149634248429074,12.719974922452735,12.71997492245272,100.0
312,0.9780512432513616,1.0453007774318812,-0.4772559089585727,-0.84114795164847,-0.7281330975832442,-0.5446365817548803,-0.9020358896587118,-0.5820166530330763,1.0009948480234334,-0.7175088956041015,-1.2417607931157453,-1.4452992991020406,-0.8658112193405787,1.1261229949649068,-0.2496873326054554,-0.3394959921543437,0.9474861413511908,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,0.8730980940533075,-0.9852571782621392,12.706353814534387,12.706353814534365,101.0
279,0.5115427399768046,0.5787933429855378,1.0909694776991037,3.4178484378884533,-0.3676445984111958,3.3248314086828463,2.603787179999923,1.0840464590619157,-1.334016011629906,0.7186968242392072,1.5992831625854045,1.7697271086520852,2.17572791925358,-1.7378425136389857,3.448806140265467,0.4863604555611545,0.6645264792282107,2.0450829478230865,1.6760018302048547,0.5342694535732276,0.7744531342095872,0.8730980940533075,-0.9852571782621392,12.664712178916728,12.664712178916718,102.0
310,0.8614241174327224,0.8897982992831001,-0.6515031741427589,-0.8448526259979361,-0.7281330975832442,-0.450912443578188,-0.8881238933505426,-0.5820166530330763,0.6674218680729562,-0.2387736556563319,-1.2417607931157453,-0.3736238298506654,-0.8078636799900394,1.1133781466270416,-0.2660926757576675,-0.2018532508684273,0.930337070919495,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,0.3069157024039716,-0.9852571782621392,12.642083020671791,12.642083020671773,103.0
297,0.3949156141581653,-1.028065597885201,0.9515716655517544,0.4121947594712632,0.5335766495189251,-0.3571883054014956,0.4891637411582068,0.432108719546484,-1.000443031679429,0.7186968242392072,0.7875563180993618,1.2338893740263976,0.3892476817150033,-0.4642173030541493,0.0319377248408518,0.0734322317034054,0.8188681131134726,-0.132984304164243,0.6946906136791137,-0.555856098162045,-0.5157698192777251,0.8730980940533075,1.0149634248429074,12.616474462087226,12.616474462087215,104.0
295,-0.7713556440282276,-0.7170606415876387,0.9167222125149171,-0.056595273538547,0.3533323999329009,-0.0894050534680888,0.4891637411582068,0.9391714058362642,-0.1109150851448235,0.2399615842914376,0.3816928958563403,0.6980516394007099,0.8726149611755991,-0.5970851500955289,-0.1713062486559977,0.7616459381329873,0.8017190426817769,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,0.3069157024039716,1.0149634248429074,12.561183812998857,12.561183812998841,105.0
294,-0.538101392390949,-0.9243972791193468,0.7076254942938938,0.1204178526775476,0.7138208991049493,-0.1429617038547702,0.4613397485418684,0.7942963526106128,-0.1109150851448235,1.197432064186977,0.7875563180993618,1.2338893740263976,0.3694607170587217,-0.2877702971800696,-0.0063414091809763,0.2110749729893218,0.793144507465929,-0.132984304164243,0.6946906136791137,-0.555856098162045,-0.5157698192777251,1.4392804857026436,1.0149634248429074,12.555162309866878,12.555162309866867,106.0
292,-0.4214742665723097,-0.6652264822047116,0.9515716655517544,1.2321987373779018,0.1730881503468767,0.0043190847086032,0.3500437780765148,0.5045462461593098,-0.2221060784616492,0.7186968242392072,0.3816928958563403,0.1622139047750223,0.8076006487335308,-0.6502322889120807,-0.1421411941631763,0.624003196847071,0.7759954370342332,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,1.4392804857026436,1.0149634248429074,12.510217242925053,12.510217242925041,107.0
308,0.9780512432513616,0.9934666180489542,-0.5818042680690845,-0.8433653479744279,-0.54788884799722,-0.5312474191582099,-0.8881238933505426,-0.5820166530330763,0.7786128613897819,-1.1962441355518711,-0.8358973708727238,-0.9094615644763532,-0.8304773538829329,1.2224381684742274,-0.372727406247046,-0.2018532508684273,0.9131880004877994,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,-1.3916314725440362,-0.9852571782621392,12.462051873830603,12.462051873830587,108.0
305,0.9780512432513616,0.837964139900173,-0.6863526271795962,-0.8447715017421084,-0.7281330975832442,-0.6249715573349024,-0.8881238933505426,-0.5095791264202506,0.6674218680729562,-0.7175088956041015,-1.2417607931157453,-1.4452992991020406,-0.8714646378138022,1.2632889580146571,-0.2797637950511776,0.3487177142752382,0.8874643948402556,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,1.4392804857026436,-0.9852571782621392,12.437528610169503,12.437528610169487,109.0
289,-0.538101392390949,-0.7688948009705657,0.9167222125149171,0.0577358443413259,0.3533323999329009,-0.0492375656780781,0.4891637411582068,1.01160893244909,0.7786128613897819,0.2399615842914376,0.7875563180993618,0.1622139047750223,0.7722667832758849,-0.5941325312723872,-0.1776861043263025,1.3122169032766529,0.7502718313866896,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,0.8730980940533075,1.0149634248429074,12.399910504225524,12.39991050422551,110.0
287,-0.4214742665723097,-1.079899757268128,0.7773244003675682,1.0263053760871372,0.7138208991049493,-0.2366858420314626,0.5865477153153912,0.5045462461593098,-0.1109150851448235,1.197432064186977,0.7875563180993618,1.2338893740263976,0.331300142364464,-0.1673482991020597,0.1185214803664155,0.3487177142752382,0.7331227609549938,-0.132984304164243,0.6946906136791137,-0.555856098162045,-0.5157698192777251,1.4392804857026436,1.0149634248429074,12.30362856432541,12.303628564325402,111.0
302,0.9780512432513616,0.7861299805172459,-0.7212020802164334,-0.8444470047187975,-0.7281330975832442,-0.450912443578188,-0.8742118970423735,-0.2198290199689476,0.3338488881224792,-1.1962441355518711,-0.8358973708727238,-0.3736238298506654,-0.8643978647222729,1.1045576650794282,-0.2998147700149924,0.3487177142752382,0.861740789192712,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,-0.2592666892453643,-0.9852571782621392,12.277553880890876,12.277553880890853,112.0
290,-1.1212370214841456,-1.079899757268128,0.6727760412570565,0.5611929760081837,0.5335766495189251,-0.1563508664514405,0.4613397485418684,0.5769837727721355,-0.666870051728952,0.2399615842914376,1.1934197403423832,1.2338893740263976,0.5348232074005045,-0.2664292168254626,0.1039389531200048,0.3487177142752382,0.7588463666025375,-0.132984304164243,0.6946906136791137,-0.555856098162045,-0.5157698192777251,-0.8254490808947003,1.0149634248429074,12.23367808126757,12.233678081267561,113.0
285,0.0450342367022474,-0.7170606415876387,0.9167222125149171,-0.056595273538547,0.1730881503468767,-0.0894050534680888,0.5169877337745452,0.7942963526106128,-0.1109150851448235,0.7186968242392072,0.3816928958563403,0.6980516394007099,0.8726149611755991,-0.5970851500955289,-0.1713062486559977,0.7616459381329873,0.7159736905232981,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,1.4392804857026436,1.0149634248429074,12.229702531399818,12.229702531399804,114.0
299,0.8614241174327224,0.837964139900173,-0.5818042680690845,-0.8436898449977388,-0.7281330975832442,-0.5580257443515506,-0.915947885966881,-0.5095791264202506,-0.1109150851448235,-0.2387736556563319,-1.2417607931157453,-0.9094615644763532,-0.7159956298001602,1.1053799133592903,-0.3745502221528474,-0.0642105095825109,0.8360171835451684,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,0.8730980940533075,-0.9852571782621392,12.151552628553395,12.151552628553379,115.0
268,0.6281698657954439,0.5269591836026106,1.1258189307359407,1.9524198806164392,-0.1874003488251716,3.1775506201194723,2.5342271984590776,1.2289215122875672,-0.8892520383626034,1.197432064186977,1.1934197403423832,1.7697271086520852,2.216715203184449,-1.695608851991515,3.562732134378051,0.3487177142752382,0.5702065918538841,2.0450829478230865,1.6760018302048547,0.5342694535732276,0.7744531342095872,-1.3916314725440362,-0.9852571782621392,12.079736467679787,12.079736467679774,116.0
283,-0.7713556440282276,-1.2354022354169092,0.7076254942938938,0.5681426205907588,0.5335766495189251,-0.3571883054014956,0.5169877337745452,0.7218588259977871,-0.3332970717784749,0.7186968242392072,1.1934197403423832,1.2338893740263976,0.4966626327062468,-0.3800489791337029,0.0620141872865739,1.3122169032766529,0.6988246200916023,-0.132984304164243,0.6946906136791137,-0.555856098162045,-0.5157698192777251,-1.3916314725440362,1.0149634248429074,11.99166815478167,11.991668154781653,117.0
281,-0.1882200149350311,-0.6133923228217846,0.9864211185885916,-0.013139713833496,0.1730881503468767,0.0177082473052736,0.5587237226990528,0.9391714058362642,0.1114669014888278,0.2399615842914376,0.3816928958563403,0.1622139047750223,0.8118407125884483,-0.5574303580530806,-0.1312042987283682,1.03693142070482,0.6816755496599065,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,-0.2592666892453643,1.0149634248429074,11.981641054234586,11.98164105423457,118.0
296,0.8614241174327224,1.0453007774318812,-0.4772559089585727,-0.84114795164847,-0.7281330975832442,-0.6115823947382321,-0.8602999007342043,-0.5820166530330763,1.0009948480234334,-1.1962441355518711,-0.8358973708727238,-0.9094615644763532,-0.8658112193405787,1.1261229949649068,-0.2496873326054554,-0.3394959921543437,0.8102935778976247,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,-0.8254490808947003,-0.9852571782621392,11.976578365727798,11.976578365727786,119.0
293,0.6281698657954439,0.7342958211343189,-0.5469548150322472,-0.8400392534854911,-0.7281330975832442,-0.5312474191582099,-0.9020358896587118,-0.5820166530330763,0.2226578948056535,-0.2387736556563319,-0.8358973708727238,-0.3736238298506654,-0.847437609302603,1.3137077275389388,-0.3772844460115494,-0.47713873344026,0.7845699722500811,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,-0.2592666892453643,-0.9852571782621392,11.877490786812599,11.877490786812578,120.0
278,0.278288488339526,-0.6133923228217846,1.021270571625429,-0.1663834330920674,0.3533323999329009,-0.009070077888067,0.363955774384684,0.7218588259977871,-0.2221060784616492,1.197432064186977,0.3816928958563403,0.1622139047750223,0.7736801378941907,-0.6502322889120807,-0.1448754180218783,-0.2018532508684273,0.6559519440123629,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,0.8730980940533075,1.0149634248429074,11.874833554837458,11.874833554837439,121.0
291,0.9780512432513616,0.9934666180489542,-0.5818042680690845,-0.8435816793233017,-0.54788884799722,-0.6115823947382321,-0.8602999007342043,-0.5820166530330763,0.5562308747561305,-0.7175088956041015,-1.2417607931157453,-1.4452992991020406,-0.8954916663250014,1.2289787797913136,-0.3982468289282648,-0.3394959921543437,0.7674209018183853,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,0.8730980940533075,-0.9852571782621392,11.802020681537632,11.802020681537616,122.0
275,-0.4214742665723097,-0.6133923228217846,1.021270571625429,0.2339918108363618,0.1730881503468767,-0.009070077888067,0.5169877337745452,0.7942963526106128,0.6674218680729562,0.2399615842914376,0.7875563180993618,0.6980516394007099,0.8924019258318809,-0.6340489477675189,-0.0601144784021159,1.1745741619907364,0.6302283383648193,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,-1.3916314725440362,1.0149634248429074,11.746718415598181,11.746718415598165,123.0
274,-0.538101392390949,-0.9243972791193468,0.7076254942938938,0.1204178526775476,0.7138208991049493,-0.1697400290481109,0.4613397485418684,0.7942963526106128,-0.1109150851448235,0.7186968242392072,0.7875563180993618,0.6980516394007099,0.3694607170587217,-0.2877702971800696,-0.0063414091809763,0.2110749729893218,0.6216538031489713,-0.132984304164243,0.6946906136791137,-0.555856098162045,-0.5157698192777251,1.4392804857026436,1.0149634248429074,11.671293893030056,11.67129389303005,124.0
277,-0.538101392390949,-1.1317339166510552,0.88187275947808,0.7845010108832998,0.5335766495189251,-0.1697400290481109,0.5587237226990528,0.5045462461593098,-0.7780610450457777,0.7186968242392072,0.3816928958563403,0.6980516394007099,0.4344750295007901,-0.3735083678166167,-0.0610258863550166,0.0734322317034054,0.647377408796515,-0.132984304164243,0.6946906136791137,-0.555856098162045,-0.5157698192777251,-0.8254490808947003,1.0149634248429074,11.660182104872968,11.660182104872959,125.0
286,0.7447969916140832,0.7861299805172459,-0.6515031741427589,-0.842256649811449,-0.7281330975832442,-0.6249715573349024,-0.9437718785832194,-0.4371415998074248,0.6674218680729562,-0.7175088956041015,-0.4300339486297024,-0.9094615644763532,-0.7838366514788402,1.2429943754707842,-0.3763730380586487,-0.0642105095825109,0.7245482257391459,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,0.3069157024039716,-0.9852571782621392,11.61999298512639,11.619992985126375,126.0
288,0.9780512432513616,0.837964139900173,-0.6863526271795962,-0.8447715017421084,-0.7281330975832442,-0.3571883054014956,-0.8742118970423735,-0.5095791264202506,0.6674218680729562,-1.1962441355518711,-1.2417607931157453,-1.4452992991020406,-0.8714646378138022,1.2632889580146571,-0.2797637950511776,0.3487177142752382,0.7416972961708417,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,-1.3916314725440362,-0.9852571782621392,11.596956983143578,11.596956983143563,127.0
271,0.0450342367022474,-0.7170606415876387,1.1258189307359407,0.3136828714777965,0.1730881503468767,-0.0492375656780781,0.5169877337745452,0.7218588259977871,-0.2221060784616492,0.2399615842914376,0.3816928958563403,0.1622139047750223,0.8485879326643999,-0.6806181003451727,-0.1603693532211897,-0.2018532508684273,0.5959301975014277,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,1.4392804857026436,1.0149634248429074,11.573084826865442,11.573084826865431,128.0
284,0.7447969916140832,0.8897982992831001,-0.6515031741427589,-0.8448526259979361,-0.7281330975832442,-0.450912443578188,-0.8602999007342043,-0.654454179645902,0.6674218680729562,-0.7175088956041015,-1.2417607931157453,-1.4452992991020406,-0.8078636799900394,1.1133781466270416,-0.2660926757576675,-0.2018532508684273,0.7073991553074501,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,0.8730980940533075,-0.9852571782621392,11.501732733464417,11.501732733464404,129.0
282,0.8614241174327224,1.0453007774318812,-0.4772559089585727,-0.84114795164847,-0.7281330975832442,-0.6115823947382321,-0.8881238933505426,-0.5820166530330763,1.0009948480234334,-0.2387736556563319,-0.8358973708727238,-0.9094615644763532,-0.8658112193405787,1.1261229949649068,-0.2496873326054554,-0.3394959921543437,0.6902500848757545,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,-0.8254490808947003,-0.9852571782621392,11.426978490488517,11.426978490488509,130.0
267,-0.1882200149350311,-0.7170606415876387,0.9167222125149171,0.0575465544110612,0.1730881503468767,0.0310974099019439,0.5169877337745452,0.7942963526106128,0.6674218680729562,0.7186968242392072,0.3816928958563403,0.6980516394007099,0.9616563021288668,-0.5339215322333822,-0.0920137567536394,1.3122169032766529,0.5616320566380362,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,-1.3916314725440362,1.0149634248429074,11.420391773759386,11.420391773759379,131.0
270,0.3949156141581653,-1.028065597885201,0.9515716655517544,0.4121947594712632,0.5335766495189251,-0.2768533298214737,0.4891637411582068,0.432108719546484,-1.000443031679429,1.197432064186977,1.1934197403423832,0.6980516394007099,0.3892476817150033,-0.4642173030541493,0.0319377248408518,0.0734322317034054,0.5873556622855798,-0.132984304164243,0.6946906136791137,-0.555856098162045,-0.5157698192777251,-1.3916314725440362,1.0149634248429074,11.405343373992224,11.405343373992215,132.0
249,0.6281698657954439,0.5787933429855378,1.0909694776991037,3.4178484378884533,-0.1874003488251716,3.070437319346109,2.297723261220201,1.2289215122875672,-1.2228250183130804,1.197432064186977,1.5992831625854045,2.305564843277773,2.17572791925358,-1.7378425136389857,3.448806140265467,0.4863604555611545,0.4072904227527743,2.0450829478230865,1.6760018302048547,0.5342694535732276,0.7744531342095872,-0.8254490808947003,-0.9852571782621392,11.375181727124257,11.37518172712425,133.0
266,-1.1212370214841456,-1.079899757268128,0.6727760412570565,0.5611929760081837,0.7138208991049493,-0.3571883054014956,0.3778677706928532,0.5769837727721355,-0.666870051728952,1.197432064186977,0.7875563180993618,1.2338893740263976,0.5348232074005045,-0.2664292168254626,0.1039389531200048,0.3487177142752382,0.5530575214221883,-0.132984304164243,0.6946906136791137,-0.555856098162045,-0.5157698192777251,-0.2592666892453643,1.0149634248429074,11.26734205780542,11.267342057805415,134.0
280,0.5115427399768046,0.837964139900173,-0.5818042680690845,-0.8436898449977388,-0.54788884799722,-0.450912443578188,-0.9020358896587118,-0.654454179645902,-0.1109150851448235,-1.1962441355518711,-0.8358973708727238,-0.3736238298506654,-0.7159956298001602,1.1053799133592903,-0.3745502221528474,-0.0642105095825109,0.6731010144440587,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,-1.3916314725440362,-0.9852571782621392,11.250015047605928,11.250015047605913,135.0
276,0.9780512432513616,0.9934666180489542,-0.5818042680690845,-0.8433653479744279,-0.7281330975832442,-0.6115823947382321,-0.8881238933505426,-0.2922665465817733,0.7786128613897819,-0.7175088956041015,-0.8358973708727238,-0.9094615644763532,-0.8304773538829329,1.2224381684742274,-0.372727406247046,-0.2018532508684273,0.6388028735806671,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,0.3069157024039716,-0.9852571782621392,11.209221380883681,11.209221380883669,136.0
261,0.3949156141581653,-0.6133923228217846,1.021270571625429,-0.1663834330920674,0.3533323999329009,-0.0626267282747484,0.3778677706928532,0.8667338792234385,-0.2221060784616492,0.7186968242392072,0.3816928958563403,0.6980516394007099,0.7736801378941907,-0.6502322889120807,-0.1448754180218783,-0.2018532508684273,0.510184845342949,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,1.4392804857026436,1.0149634248429074,11.195640859530108,11.19564085953009,137.0
263,-0.887982769846867,-1.079899757268128,0.7773244003675682,1.0263053760871372,0.7138208991049493,-0.1697400290481109,0.43351575592553,0.2872336663208326,-0.1109150851448235,0.2399615842914376,1.1934197403423832,1.2338893740263976,0.331300142364464,-0.1673482991020597,0.1185214803664155,0.3487177142752382,0.5273339157746447,-0.132984304164243,0.6946906136791137,-0.555856098162045,-0.5157698192777251,-0.8254490808947003,1.0149634248429074,11.145627201869175,11.145627201869168,138.0
257,-0.1882200149350311,-0.6133923228217846,0.9864211185885916,-0.013139713833496,0.1730881503468767,0.0310974099019439,0.4891637411582068,0.9391714058362642,0.1114669014888278,1.197432064186977,0.3816928958563403,0.1622139047750223,0.8118407125884483,-0.5574303580530806,-0.1312042987283682,1.03693142070482,0.4758867044795574,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,1.4392804857026436,1.0149634248429074,11.081393470514541,11.08139347051453,139.0
273,0.9780512432513616,0.7861299805172459,-0.4772559089585727,-0.8448796674165454,-0.7281330975832442,-0.450912443578188,-0.9020358896587118,-0.5820166530330763,0.0002759081720021,-0.7175088956041015,-0.8358973708727238,-0.9094615644763532,-0.8629845101039672,1.2893766534393782,-0.3544992471890326,-0.2018532508684273,0.6130792679331235,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,0.8730980940533075,-0.9852571782621392,11.066199988013828,11.066199988013814,140.0
243,0.3949156141581653,0.4751250242196836,1.0561200246622662,1.6005839830915984,-0.1874003488251716,3.2043289453128136,2.7846431320061225,1.0840464590619157,-0.8892520383626034,0.7186968242392072,1.1934197403423832,1.2338893740263976,2.331196927267221,-1.711717443292453,3.4834396424756924,0.7616459381329873,0.355843211457687,2.0450829478230865,1.6760018302048547,0.5342694535732276,0.7744531342095872,-1.3916314725440362,-0.9852571782621392,10.980935155207439,10.980935155207428,141.0
272,0.7447969916140832,0.7861299805172459,-0.7212020802164334,-0.8444470047187975,-0.9083773471692684,-0.6249715573349024,-0.8742118970423735,-0.5095791264202506,0.3338488881224792,-0.7175088956041015,-1.2417607931157453,-0.9094615644763532,-0.8643978647222729,1.1045576650794282,-0.2998147700149924,0.3487177142752382,0.6045047327172756,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,-1.3916314725440362,-0.9852571782621392,10.91380911096894,10.91380911096893,142.0
269,0.8614241174327224,0.837964139900173,-0.5818042680690845,-0.8436898449977388,-0.7281330975832442,-0.450912443578188,-0.8881238933505426,-0.5095791264202506,-0.1109150851448235,-0.2387736556563319,-0.8358973708727238,-0.3736238298506654,-0.7159956298001602,1.1053799133592903,-0.3745502221528474,-0.0642105095825109,0.578781127069732,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,0.3069157024039716,-0.9852571782621392,10.912103461975631,10.912103461975617,143.0
254,-0.4214742665723097,-0.7688948009705657,1.0561200246622662,0.0577358443413259,0.1730881503468767,-0.1697400290481109,0.4056917633091916,0.7942963526106128,0.7786128613897819,0.2399615842914376,0.7875563180993618,0.1622139047750223,0.7722667832758849,-0.5941325312723872,-0.1776861043263025,1.3122169032766529,0.4501630988320137,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,0.3069157024039716,1.0149634248429074,10.89108561018879,10.891085610188783,144.0
255,-0.538101392390949,-1.3390705541827634,0.88187275947808,-0.5533190919717038,0.7138208991049493,-0.3170208176114847,0.572635719007222,0.5769837727721355,-0.3332970717784749,0.7186968242392072,0.3816928958563403,0.6980516394007099,0.5164495973625286,-0.1858488853989607,0.0875336099677927,0.4863604555611545,0.4587376340478616,-0.132984304164243,0.6946906136791137,-0.555856098162045,-0.5157698192777251,1.4392804857026436,1.0149634248429074,10.823770929003507,10.823770929003501,145.0
264,0.9780512432513616,1.5636423712611518,-1.2787933288058293,-0.8452041644398562,-1.0886215967552926,-0.9195331344616496,-1.1802758158220954,-0.2198290199689476,1.0009948480234334,-1.6749793754996407,-1.2417607931157453,-1.4452992991020406,-1.036827128155585,0.2549509424508371,-0.5732371558851936,-0.3394959921543437,0.5359084509904926,1.3190605304939769,-0.2866206028466274,-0.0107933222944086,2.0646760876968995,-0.2592666892453643,-0.9852571782621392,10.76381207822306,10.763812078223044,146.0
248,0.278288488339526,-0.6133923228217846,1.021270571625429,0.2339918108363618,0.1730881503468767,0.0310974099019439,0.5308997300827144,0.7942963526106128,0.6674218680729562,0.7186968242392072,0.3816928958563403,0.1622139047750223,0.8924019258318809,-0.6340489477675189,-0.0601144784021159,1.1745741619907364,0.3987158875369264,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,1.4392804857026436,1.0149634248429074,10.742146575161001,10.742146575160994,147.0
265,0.278288488339526,0.8897982992831001,-0.6515031741427589,-0.8448526259979361,-0.7281330975832442,-0.3571883054014956,-0.8881238933505426,-0.5820166530330763,0.6674218680729562,-0.2387736556563319,-1.2417607931157453,-0.9094615644763532,-0.8078636799900394,1.1133781466270416,-0.2660926757576675,-0.2018532508684273,0.5444829862063404,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,0.8730980940533075,-0.9852571782621392,10.73187798239654,10.73187798239653,148.0
252,0.0450342367022474,-0.7170606415876387,1.1258189307359407,0.3136828714777965,0.1730881503468767,-0.0492375656780781,0.3222197854601764,0.8667338792234385,-0.2221060784616492,0.7186968242392072,0.7875563180993618,0.6980516394007099,0.8485879326643999,-0.6806181003451727,-0.1603693532211897,-0.2018532508684273,0.433014028400318,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,-1.3916314725440362,1.0149634248429074,10.71378130079794,10.713781300797935,149.0
262,0.9780512432513616,0.9934666180489542,-0.5121053619954099,-0.8424729811603229,-0.7281330975832442,-0.5312474191582099,-0.8602999007342043,-0.3647040731945991,1.0009948480234334,-0.2387736556563319,-1.2417607931157453,-0.3736238298506654,-0.8191705169364861,1.3452147866263884,-0.3390053119897212,0.0734322317034054,0.5187593805587968,-0.8590067214933529,-1.2679318193723683,-1.1009188740296814,0.129341657465931,-0.2592666892453643,-0.9852571782621392,10.65481593924585,10.654815939245836,150.0
260,-1.820999776395981,-1.6500755104803255,-2.045481295616249,0.8828236089465019,2.8767518941372394,1.2762895313922853,0.4056917633091916,-2.610267398192197,-2.6683079314318143,1.197432064186977,0.3816928958563403,0.6980516394007099,-1.09618802212443,-1.495578270454113,-0.7646328259943346,-2.1288516288712565,0.501610310127101,-1.5850291388224629,0.6946906136791137,1.6243950053085003,1.4195646109532432,0.3069157024039716,1.0149634248429074,10.642310886090039,10.642310886090026,151.0
245,-0.1882200149350311,-0.7170606415876387,0.9515716655517544,1.2321987373779018,0.1730881503468767,-0.0492375656780781,0.5169877337745452,0.5045462461593098,-0.2221060784616492,1.197432064186977,0.3816928958563403,0.1622139047750223,0.8076006487335308,-0.6502322889120807,-0.1421411941631763,0.624003196847071,0.3729922818893828,0.5930381131648669,0.6946906136791137,1.079332229440864,-1.1608812960213812,-0.2592666892453643,1.0149634248429074,10.496550255734254,10.49655025573424,152.0
